"player_slug","player_id","player_nickname","player_team","player_position","price_cartoletas","score_mean","score_no_cleansheets_mean","diff_home_away_s","n_games","score_mean_home","score_mean_away","shots_x_mean","fouls_mean","RB_mean","PE_mean","A_mean","I_mean","FS_mean","FF_mean","G_mean","DD_mean","DP_mean","status","price_diff","last_points"
"rodrigo-lindoso",72362,"Rodrigo Lindoso","285","mei",9.78,4.21153846153846,4.71153846153846,0.491526111436254,26,5.50833333333333,3.1,1,1.69230769230769,2.15384615384615,1.69230769230769,0.0769230769230769,0.0384615384615385,1.11538461538462,0.461538461538462,0.153846153846154,0,0,"Provável",0.11,1.4
"felipe-alves",72372,"Felipe Alves","356","gol",8.88,3.24516129032258,2.37741935483871,-0.765423139613007,31,2.94117647058824,3.61428571428571,0,0.161290322580645,0,1.32258064516129,0,0,0.032258064516129,0,0,1.7741935483871,0.032258064516129,"Provável",-1.4,4
"celsinho",72494,"Celsinho","341","lat",3.15,2.04166666666667,1.625,0.845155902372526,12,3.33333333333333,1.61111111111111,0.0833333333333333,0.666666666666667,1.41666666666667,2.41666666666667,0.0833333333333333,0,0.333333333333333,0,0,0,0,"Nulo",-0.34,0.1
"gustavo-campanharo",72497,"Gustavo Campanharo","315","mei",6.7,3.56,3.56,-0.965596162152203,25,2.76428571428571,4.57272727272727,0.72,1.6,1.8,1.44,0.04,0,1.44,0.44,0.08,0,0,"Nulo",1.1,6.9
"vitor-hugo",72605,"Vitor Hugo","275","zag",7.3,2.72105263157895,1.40526315789474,0.0216050174772478,19,3.4,1.7875,0.578947368421053,0.789473684210526,0.947368421052632,0.631578947368421,0,0.210526315789474,0.368421052631579,0.315789473684211,0,0,0,"Nulo",0.57,3.5
"juanfran",72620,"Juanfran","276","lat",10.19,2.91875,1.04375,-0.566255552346839,16,2.42,3.14545454545455,0,1.625,1.1875,1.625,0.125,0,0.25,0,0,0,0,"Nulo",0.45,3.1
"luiz-adriano",72772,"Luiz Adriano","275","ata",5.51,2.55,2.55,0.515265555382747,12,3.31666666666667,1.78333333333333,0.833333333333333,1.41666666666667,0.0833333333333333,0.916666666666667,0.0833333333333333,0.333333333333333,1.25,0.416666666666667,0.25,0,0,"Dúvida",-0.47,-1.1
"rene-junior",73281,"Renê Júnior","264","mei",5.84,2.2,2.2,0,1,2.2,0,0,1,1,1,0,0,3,0,0,0,0,"Nulo",-1.16,2.2
"samuel-xavier",73384,"Samuel Xavier","354","lat",11.8,3.26060606060606,2.04848484848485,0.223316942770194,33,4.79411764705882,1.56666666666667,0.666666666666667,1.66666666666667,1.42424242424242,2.24242424242424,0.0909090909090909,0.0909090909090909,1.87878787878788,0.484848484848485,0,0,0,"Provável",0.24,2.2
"rafael-vaz",73421,"Rafael Vaz","290","zag",12.19,4.81290322580645,3.36129032258065,0.115150416244584,31,5.35333333333333,4.30625,1.64516129032258,0.483870967741935,1.25806451612903,3.96774193548387,0.032258064516129,0.032258064516129,0.645161290322581,0.935483870967742,0.161290322580645,0,0,"Provável",-1.22,1.5
"luccas-claro",73465,"Luccas Claro","266","zag",2.29,-0.4,-0.4,0,2,0,-0.4,0,1.5,1,3,0,0,1,0,0,0,0,"Provável",0.15,0.4
"julinho",73501,"Julinho","314","mei",1.89,1.89,1.89,-0.190798261905826,10,1.86,1.92,1.2,1,1.4,2.2,0,0,0.4,0.6,0,0,0,"Provável",-1.08,-0.1
"maranhao",73513,"Maranhão","341","ata",3.04,1.76666666666667,1.93333333333333,1.18513990923289,9,3.625,0.28,0.555555555555556,1.33333333333333,0.666666666666667,1.55555555555556,0,0.444444444444444,2,0.333333333333333,0.111111111111111,0,0,"Nulo",-0.64,-1.6
"gledson",73533,"Glédson","314","gol",2.69,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,"Dúvida",-0.31,2
"rogerio",73540,"Rogério","265","ata",7.6,2.00769230769231,2.00769230769231,0.422945495590831,13,2.925,1.6,1.07692307692308,0.923076923076923,0.384615384615385,0.769230769230769,0,0.230769230769231,1.15384615384615,0.384615384615385,0.0769230769230769,0,0,"Dúvida",-0.48,-0.8
"nene-bonilha",73608,"Nenê Bonilha","356","mei",2.18,0.45,0.45,-1.19450195196354,6,-0.325,2,0.833333333333333,1.16666666666667,0.333333333333333,1.16666666666667,0,0,0.666666666666667,0.5,0,0,0,"Nulo",0.16,1.3
"wellington-nem",73619,"Wellington Nem","266","ata",4.61,2.0375,2.08125,-0.482846176767567,16,1.76666666666667,2.38571428571429,1.3125,1.5,0.3125,0.75,0,0,2.25,0.875,0.0625,0,0,"Nulo",-0.17,-0.1
"bruno-alves",73620,"Bruno Alves","276","zag",7.7,3.66060606060606,1.69090909090909,-0.134396135964718,33,3.78235294117647,3.53125,0.545454545454545,1.63636363636364,1.24242424242424,1.18181818181818,0.0303030303030303,0.0303030303030303,0.818181818181818,0.333333333333333,0.0303030303030303,0,0,"Suspenso",-0.81,-1
"rildo",73635,"Rildo","315","ata",8.21,7.7,7.7,0.810689746716878,4,8.8,6.6,2.25,0.75,1.25,1,0,0.25,3,1.5,0.5,0,0,"Provável",-0.92,4
"marcos-vinicius",73721,"Marcos Vinícius","263","mei",4.81,1.81666666666667,1.81666666666667,1.88529524269478,6,4.9,0.275,0.333333333333333,0.5,0.333333333333333,0.5,0,0,0.5,0.166666666666667,0.166666666666667,0,0,"Provável",1.48,8.8
"marco-ruben",73741,"Marco Ruben","293","ata",13.32,3.18181818181818,3.18181818181818,0.938144183549603,22,3.97333333333333,1.48571428571429,1.45454545454545,2.13636363636364,0.681818181818182,0.818181818181818,0.136363636363636,0.5,0.545454545454545,0.636363636363636,0.181818181818182,0,0,"Nulo",0.46,5.5
"gilberto",73789,"Gilberto","290","mei",3.69,2.845,2.845,-0.0652877418299312,20,2.94545454545455,2.72222222222222,0.45,1.75,2.15,1.35,0,0,0.8,0.2,0.05,0,0,"Provável",-0.21,2.7
"rodrigo-caio",73800,"Rodrigo Caio","262","zag",9.01,3.81071428571429,1.66785714285714,-0.585303182025865,28,3.22666666666667,4.48461538461538,0.785714285714286,1.21428571428571,0.928571428571429,1,0,0.0357142857142857,0.428571428571429,0.571428571428571,0.0714285714285714,0,0,"Provável",0.18,2.7
"jean-cleber",73858,"Jean Cléber","341","mei",2.73,1.2695652173913,1.4,0.275904818540434,23,1.64545454545455,0.925,0.521739130434783,1.56521739130435,1.1304347826087,1.39130434782609,0.0869565217391304,0,0.782608695652174,0.391304347826087,0,0,0,"Suspenso",-0.22,-0.5
"geuvanio",73896,"Geuvânio","282","ata",9.2,1.275,1.275,0.212455759265263,24,1.7,0.85,0.958333333333333,1.33333333333333,0.708333333333333,1.45833333333333,0.0416666666666667,0.0416666666666667,1.08333333333333,0.5,0,0,0,"Dúvida",0.15,-0.6
"alison",73974,"Alison","277","mei",5.95,3.07391304347826,3.07391304347826,0.773534473422162,23,4.27,2.15384615384615,0.347826086956522,2.17391304347826,2.69565217391304,1.26086956521739,0.0434782608695652,0,1.04347826086957,0.347826086956522,0,0,0,"Provável",0.74,6
"rodinei",73992,"Rodinei","262","lat",2.74,2.15,0.9,1.08501221009857,16,3.91428571428571,0.777777777777778,0.125,1.5625,1.125,0.75,0.0625,0.125,0.625,0.0625,0,0,0,"Provável",-0.34,-2.3
"gatito-fernandez",74061,"Gatito Fernández","263","gol",10.22,4.83666666666667,3.17,-0.87618238580101,30,4.03333333333333,5.64,0,0.133333333333333,0,0.6,0,0,0.166666666666667,0,0,1.93333333333333,0,"Provável",0.07,7.7
"matheus-barbosa",74069,"Matheus Barbosa","314","mei",2.65,1.44444444444444,1.44444444444444,-0.621158411801273,18,0.814285714285714,1.84545454545455,0.666666666666667,1.11111111111111,1.16666666666667,2.16666666666667,0.0555555555555556,0.0555555555555556,0.722222222222222,0.444444444444444,0,0,0,"Suspenso",-1.09,-5.3
"claudio-winck",74074,"Claudio Winck","267","lat",4.01,2.15,2.15,0,2,2.15,0,1,1.5,2.5,3,0,0,0,1,0,0,0,"Provável",-0.71,0.1
"elber",74140,"Élber","265","mei",6.74,3.36451612903226,3.36451612903226,-0.585928117815225,31,2.87333333333333,3.825,0.838709677419355,0.483870967741935,0.903225806451613,1.83870967741935,0.0645161290322581,0.129032258064516,2.25806451612903,0.258064516129032,0.0967741935483871,0,0,"Provável",0.04,1.3
"guerra",74213,"Guerra","265","mei",2.69,0.829411764705882,0.829411764705882,1.11596141109548,17,2.18888888888889,-0.7,0.529411764705882,1.41176470588235,0.470588235294118,1.17647058823529,0.117647058823529,0.0588235294117647,0.470588235294118,0.294117647058824,0.0588235294117647,0,0,"Suspenso",-0.82,-3.9
"paolo-guerrero",75295,"Paolo Guerrero","285","ata",13.32,5.1,5.1,1.6281677363037,24,6.95384615384615,2.90909090909091,2.625,1.83333333333333,0.375,1.66666666666667,0.0416666666666667,0.416666666666667,1.875,1.25,0.416666666666667,0,0,"Provável",1.24,8.2
"derlis-gonzalez",75372,"Derlis González","277","ata",0.79,0.342857142857143,0.385714285714286,1.33457531268274,14,2.52,-0.866666666666667,0.571428571428571,1.92857142857143,0.714285714285714,1.42857142857143,0,0.642857142857143,1.71428571428571,0.357142857142857,0.0714285714285714,0,0,"Nulo",-0.04,-0.3
"yago",77500,"Yago","290","zag",2.95,1.26923076923077,-0.269230769230769,0.437189161958727,13,1.78571428571429,0.666666666666667,0.0769230769230769,0.923076923076923,0.461538461538462,0.846153846153846,0,0.0769230769230769,0.153846153846154,0.0769230769230769,0,0,0,"Suspenso",-0.34,-2.2
"auremir",77570,"Auremir","354","mei",3.17,1.04285714285714,1.04285714285714,-0.0357005614554071,7,1.25,0.96,0,1.42857142857143,1.42857142857143,1.28571428571429,0,0,0.428571428571429,0,0,0,0,"Nulo",-0.66,-0.5
"william-pottker",77809,"William Pottker","285","ata",7.22,4.63,4.63,0.85078302982651,10,6.23333333333333,3.94285714285714,1.5,1.2,1.1,1.9,0,0,0.2,0.8,0.4,0,0,"Contundido",-0.03,1.7
"copete",77959,"Copete","277","ata",4.56,0.3,0.3,0,1,0,0.3,1,1,0,0,0,0,0,1,0,0,0,"Nulo",-1.44,0.3
"madson",78077,"Madson","293","lat",7.52,5.00769230769231,3.27692307692308,-1.06419878185723,26,4.68333333333333,5.28571428571429,0.538461538461538,0.923076923076923,1.11538461538462,1.73076923076923,0.0384615384615385,0.0384615384615385,1.26923076923077,0.153846153846154,0.192307692307692,0,0,"Nulo",-1.08,5
"cesar",78086,"César","262","gol",4.89,2.25,1.41666666666667,-0.441170264061502,6,1,2.875,0,0.333333333333333,0,0,0,0,0.166666666666667,0,0,1.5,0,"Nulo",1.59,4
"everaldo",78117,"Everaldo","315","ata",15.97,4.784375,4.784375,1.429864095966,32,6.47058823529412,2.87333333333333,2.8125,2.40625,0.46875,2.34375,0.03125,0.0625,1.5625,1.53125,0.40625,0,0,"Provável",-1.09,2.3
"gustavo-henrique",78248,"Gustavo Henrique","277","zag",7.29,2.640625,0.296875,1.0959587314739,32,4.21875,1.0625,0.46875,1.5625,0.65625,1.84375,0,0.03125,0.625,0.25,0.09375,0,0,"Provável",1.44,6.7
"uribe",78415,"Uribe","277","ata",3.59,-0.1,-0.1,0.193253186828544,11,0.34,-0.466666666666667,0.909090909090909,0.727272727272727,0.0909090909090909,0.818181818181818,0,0.181818181818182,0,0.545454545454545,0,0,0,"Suspenso",-0.39,-1.6
"vitinho",78435,"Vitinho","262","ata",8.66,3.8875,3.8875,0.433559074492783,24,4.61818181818182,3.26923076923077,1.70833333333333,1.375,0.791666666666667,1.5,0.125,0.125,0.791666666666667,1,0.208333333333333,0,0,"Dúvida",-0.78,0.8
"rene",78445,"Renê","262","lat",8.96,4.6695652173913,2.27826086956522,0.31539972747631,23,4.39,4.88461538461539,0.217391304347826,1.1304347826087,2,2.8695652173913,0.0869565217391304,0,0.347826086956522,0.0869565217391304,0,0,0,"Nulo",-0.12,6.3
"willian-arao",78478,"Willian Arão","262","mei",12.24,3.51764705882353,3.51764705882353,0.0338979024441926,34,3.74117647058824,3.29411764705882,0.764705882352941,1.52941176470588,1.73529411764706,1.91176470588235,0.176470588235294,0.0294117647058824,0.617647058823529,0.411764705882353,0.0588235294117647,0,0,"Provável",-0.33,-1.4
"marcos",78495,"Marcos","290","gol",2.23,-0.5,-0.5,0,1,-0.5,0,0,0,0,0,0,0,1,0,0,1,0,"Nulo",-0.77,-0.5
"paulinho",78512,"Paulinho","314","lat",2.43,1.6,1.6,-0.548261533420124,6,1.16666666666667,2.03333333333333,0.333333333333333,1.16666666666667,1,1.66666666666667,0,0,1.83333333333333,0.333333333333333,0,0,0,"Nulo",0.22,3.5
"jean-mota",78548,"Jean Mota","277","mei",7.17,1.72592592592593,1.72592592592593,0.214647092552631,27,2.16923076923077,1.31428571428571,0.925925925925926,0.925925925925926,0.592592592592593,1.81481481481481,0.037037037037037,0.037037037037037,1.18518518518519,0.444444444444444,0.037037037037037,0,0,"Nulo",-0.31,1.2
"ricardinho",78577,"Ricardinho","354","mei",6.79,3.18235294117647,3.18235294117647,0.657561540875353,34,3.79444444444444,1.94,1.35294117647059,1.05882352941176,1.38235294117647,2.70588235294118,0.176470588235294,0.0294117647058824,0.264705882352941,0.823529411764706,0.0294117647058824,0,0,"Provável",-0.51,-1.3
"douglas-friedrich",78584,"Douglas Friedrich","265","gol",13.07,5.02162162162162,3.12972972972973,-1.01446163886758,37,4.08888888888889,5.90526315789474,0,0.027027027027027,0.027027027027027,0.243243243243243,0,0,0.27027027027027,0,0,1.7027027027027,0.027027027027027,"Provável",-0.19,-1
"gabriel",78605,"Gabriel","264","mei",5.56,1.925,1.925,-0.6627384075621,16,1.3625,2.4875,0.1875,1.875,2.1875,1.875,0,0,0.6875,0.125,0,0,0,"Provável",0.24,0.5
"eduardo-brock",78654,"Eduardo Brock","354","zag",2.84,1.5,-0.166666666666667,0.786317250931812,9,4.775,-1.12,0.333333333333333,1.55555555555556,1,2,0,0,0.222222222222222,0.333333333333333,0,0,0,"Provável",-0.51,-2.9
"ramiro",78715,"Ramiro","264","mei",8.33,0.805555555555555,0.805555555555555,-1.33519772308642,18,-0.6625,1.98,0.555555555555556,1.88888888888889,0.722222222222222,1.27777777777778,0.0555555555555556,0,0.777777777777778,0.5,0,0,0,"Nulo",-0.08,1.5
"pedro-castro",78840,"Pedro Castro","314","mei",4.96,2.45185185185185,2.45185185185185,-0.247967712558508,27,2.35384615384615,2.54285714285714,0.777777777777778,1.22222222222222,1.48148148148148,2.18518518518519,0,0.037037037037037,1.25925925925926,0.407407407407407,0.037037037037037,0,0,"Provável",-0.55,0.7
"reinaldo",78850,"Reinaldo","276","lat",14.37,5.66176470588235,3.75,0.464000769239472,34,6.51764705882353,4.80588235294118,1.26470588235294,1.61764705882353,1.73529411764706,2.08823529411765,0.0294117647058824,0.0294117647058824,1.11764705882353,0.764705882352941,0.147058823529412,0,0,"Nulo",-0.38,0.9
"richard",78851,"Richard","354","gol",4.73,1.2,1.2,0,1,1.2,0,0,0,0,1,0,0,1,0,0,1,0,"Contundido",-1.27,1.2
"thiago-santos",78855,"Thiago Santos","275","mei",4.85,1.98666666666667,1.98666666666667,0.228282055229591,15,2.4,1.51428571428571,0.266666666666667,3,2.06666666666667,1,0,0.0666666666666667,1,0.133333333333333,0.0666666666666667,0,0,"Dúvida",-1.16,-1.3
"rodrigo-dourado",78865,"Rodrigo Dourado","285","mei",7.12,1.4,1.4,0,1,1.4,0,0,3,3,2,0,0,1,0,0,0,0,"Nulo",-1.88,1.4
"naldo",78897,"Naldo","341","mei",3.77,2.06666666666667,2.06666666666667,-0.60734637168695,24,1.56666666666667,2.56666666666667,0.5,1.875,1.54166666666667,1.25,0.125,0.0833333333333333,0.625,0.291666666666667,0,0,0,"Nulo",-1.18,-0.3
"luiz-felipe",79035,"Luiz Felipe","277","zag",5.58,3.0125,0.5125,-0.125804939812317,8,3.9,2.48,0,0.5,0.5,0.375,0,0,0.625,0,0,0,0,"Nulo",0.09,0.7
"victor-cuesta",79113,"Víctor Cuesta","285","zag",16.5,5.95806451612903,4.34516129032258,0.314299362067292,31,6.60526315789474,4.93333333333333,0.451612903225806,1.48387096774194,3,1.61290322580645,0,0,1.29032258064516,0.161290322580645,0.032258064516129,0,0,"Provável",3.24,15.6
"romario-rodrigues",79336,"Romário Rodrigues","354","ata",1.76,1,1,-0.164210084685754,2,1,1,0.5,0.5,0,0.5,0,0,2,0.5,0,0,0,"Nulo",0.03,1
"sassa",79578,"Sassá","283","ata",6.16,1.93478260869565,1.95652173913043,-0.351200169427925,23,1.73636363636364,2.11666666666667,1.08695652173913,1.26086956521739,0.260869565217391,0.391304347826087,0,0.130434782608696,1.08695652173913,0.434782608695652,0.130434782608696,0,0,"Nulo",0.15,2.9
"lucas-silva",79701,"Lucas Silva","283","mei",4.1,1.18333333333333,1.18333333333333,0.411867088415801,6,1.83333333333333,0.533333333333333,0.666666666666667,0.333333333333333,0.5,1,0,0,0.333333333333333,0.166666666666667,0,0,0,"Nulo",0.11,1.2
"antonio-carlos",79702,"Antônio Carlos ","275","zag",6.25,2.675,0.175,-0.0283149566720537,8,3.7,2.06,0.125,1.125,0.75,1,0,0,0.375,0.125,0,0,0,"Dúvida",0.12,6.3
"brenner",80080,"Brenner","314","ata",3.77,0.614285714285714,0.614285714285714,1.20318188663222,14,2.15714285714286,-0.928571428571429,0.928571428571429,2.28571428571429,0.214285714285714,1.21428571428571,0,0.5,1.57142857142857,0.5,0.142857142857143,0,0,"Nulo",0.65,0.4
"jadson",80129,"Jadson","283","mei",3.4,1.52857142857143,1.52857142857143,-1.23216853635864,14,0.84,3.25,0.357142857142857,1,1.07142857142857,1.07142857142857,0,0,1.28571428571429,0.285714285714286,0,0,0,"Provável",-0.38,0.6
"lucas-fonseca",80189,"Lucas Fonseca","265","zag",6.03,2.50857142857143,0.508571428571428,-0.420389199622066,35,2.17222222222222,2.86470588235294,0.228571428571429,0.342857142857143,0.514285714285714,1.74285714285714,0.0285714285714286,0,0.314285714285714,0.142857142857143,0,0,0,"Dúvida",-0.87,-1.1
"edinho",80193,"Edinho","356","mei",7.26,2.41724137931035,2.41724137931035,-0.137199872906633,29,2.44666666666667,2.38571428571429,1.03448275862069,0.517241379310345,0.275862068965517,1.10344827586207,0.0344827586206897,0.0689655172413793,1.62068965517241,0.620689655172414,0.103448275862069,0,0,"Provável",-0.87,0
"yago-pikachu",80196,"Yago Pikachu","267","mei",10.46,2.72352941176471,2.72352941176471,0.0909010138725736,34,2.99444444444444,2.41875,1,0.764705882352941,0.882352941176471,2.14705882352941,0.0588235294117647,0.0588235294117647,1.73529411764706,0.647058823529412,0.117647058823529,0,0,"Provável",1.4,10.9
"patrick-fabiano",80275,"Patrick Fabiano","341","ata",4.95,1.3,1.3,-0.20113810860252,5,1.25,1.33333333333333,1.4,2.2,0.4,2.2,0.2,0.6,0.8,0.8,0,0,0,"Nulo",-0.58,-1.1
"luciano",80287,"Luciano","284","ata",6.83,4.472,4.472,-0.574830527251148,25,4.06428571428571,4.99090909090909,1.64,1.48,0.96,2.28,0.16,0.24,1.28,0.72,0.28,0,0,"Nulo",-2.95,-1.4
"gilberto",80313,"Gilberto ","266","lat",7.88,3.56,1.89333333333333,-0.311922180352819,30,3.39333333333333,3.72666666666667,0.766666666666667,1.3,1.26666666666667,3.03333333333333,0.1,0.0666666666666667,0.733333333333333,0.4,0,0,0,"Provável",-0.54,5.7
"ezequiel",80318,"Ezequiel ","265","lat",3.23,0.85,-1.65,0.057358058814844,6,0.266666666666667,1.43333333333333,0,2.66666666666667,0.5,1.33333333333333,0,0.166666666666667,0.333333333333333,0,0,0,0,"Suspenso",0.13,0.5
"arthur-caike",80337,"Arthur Caíke","265","ata",8.04,2.37931034482759,2.37931034482759,-0.973585479473233,29,1.62352941176471,3.45,1.27586206896552,1,0.275862068965517,1.03448275862069,0.0344827586206897,0.137931034482759,0.620689655172414,0.689655172413793,0.206896551724138,0,0,"Suspenso",-2.36,-5
"ariel-cabral",80363,"Ariel Cabral","283","mei",1.95,0.95,0.95,-0.157764465965736,16,0.96,0.945454545454545,0.375,1.1875,0.9375,1.5625,0.0625,0,0.5,0.3125,0,0,0,"Suspenso",-0.68,-4.1
"fabinho",80393,"Fabinho","354","mei",6.62,2.45294117647059,2.44411764705882,-0.400549437753059,34,2.08333333333333,2.6,0.352941176470588,1.88235294117647,2.02941176470588,1.26470588235294,0,0.0882352941176471,1.08823529411765,0.147058823529412,0.0294117647058824,0,0,"Suspenso",-0.75,2.1
"renatinho",80395,"Renatinho","290","mei",2.11,0.9125,0.9125,-0.684895221912159,8,0.325,1.5,1,0.625,0.25,1.125,0,0.125,0.875,0.5,0,0,0,"Provável",-0.32,-1.4
"luiz-gustavo",80573,"Luiz Gustavo","267","zag",2.23,-0.75,-0.75,0.411867088415801,2,-0.1,-1.4,1,1,0,3.5,0,0,0,1,0,0,0,"Provável",-0.64,-1.4
"lucas-lima",80583,"Lucas Lima","275","mei",4.26,1.555,1.64,-0.194647728641392,20,1.45454545454545,1.67777777777778,0.45,1.5,0.7,1.6,0.2,0,0.9,0.15,0.05,0,0,"Provável",-0.91,-0.2
"michel",80664,"Michel","264","lat",4,2.31,0.81,-0.149438875119047,10,2.5,2.22857142857143,0.1,1.7,0.9,1.3,0,0,1,0,0.1,0,0,"Dúvida",1.63,9.2
"luan",80692,"Luan","275","zag",9.51,3.03333333333333,1.98,0.181436219175179,15,3.66,2.72,0.533333333333333,1.26666666666667,1.46666666666667,1.53333333333333,0,0,0.933333333333333,0.333333333333333,0,0,0,"Provável",0.62,6.4
"di-santo",80748,"Di Santo","282","ata",6.77,1.57894736842105,1.60526315789474,-0.852056076842055,19,0.87,2.36666666666667,1.05263157894737,1.89473684210526,0.473684210526316,0.947368421052632,0.0526315789473684,0.578947368421053,0.789473684210526,0.526315789473684,0.157894736842105,0,0,"Provável",0.97,6
"pedro-geromel",80853,"Pedro Geromel","284","zag",13.54,5.45,3.7,1.62623955976352,20,7.79090909090909,2.58888888888889,0.45,1,2.15,1.7,0,0,0.65,0.25,0.15,0,0,"Provável",1.14,6.7
"marlone",80944,"Marlone","290","mei",6.12,1.6625,1.6625,1.35131601685834,16,3.8,0.38,0.5625,0.625,0.4375,1.1875,0,0.0625,0.625,0.375,0.125,0,0,"Nulo",1.44,8.5
"jair",81091,"Jair","282","mei",7.99,4.22307692307692,4.22307692307692,0.568072629583723,13,5.24,3.5875,0.538461538461538,1.92307692307692,2.07692307692308,1.30769230769231,0,0,2.07692307692308,0.153846153846154,0.153846153846154,0,0,"Nulo",0.81,11.6
"mayke",81150,"Mayke","275","lat",7.04,0.54,-1.46,0.755297710841728,5,5.2,-0.625,0,0.4,0,1.2,0,0,0.2,0,0,0,0,"Nulo",0.86,5
"oswaldo-henriquez",81241,"Oswaldo Henríquez","267","zag",4.86,2.936,0.936,-0.440431703583166,25,2.35333333333333,3.81,0.52,0.88,0.84,1.2,0,0.04,0.28,0.28,0.04,0,0,"Dúvida",-0.3,4.6
"carlos-sanchez",81677,"Carlos Sánchez","277","mei",16.71,6.29705882352941,6.29705882352941,2.40271516517486,34,8.85263157894737,3.06,2.17647058823529,1.38235294117647,1.02941176470588,3.58823529411765,0.264705882352941,0.205882352941176,2.14705882352941,1.08823529411765,0.352941176470588,0,0,"Provável",2.7,16.5
"cazares",81682,"Cazares","282","mei",10.99,3.66,3.66,0.751604908450051,25,4.48666666666667,2.42,2.16,0.88,0.64,3.32,0.08,0.04,0.32,1,0.24,0,0,"Dúvida",-0.16,8.7
"clayton",81770,"Clayton","267","ata",3.25,-0.0428571428571428,0.2,-0.241758934910963,7,0.1,-0.15,1.14285714285714,1.14285714285714,0,0.714285714285714,0,0,0,0.428571428571429,0,0,0,"Dúvida",-0.08,0
"bruno-nazario",81776,"Bruno Nazário","293","mei",2.56,1.61428571428571,1.61428571428571,-0.588882359728567,14,1.06666666666667,2.025,0.857142857142857,0.857142857142857,0.5,1.14285714285714,0,0,1.14285714285714,0.285714285714286,0,0,0,"Dúvida",0.12,1.2
"rossi",81798,"Rossi","267","ata",4.11,1.68888888888889,1.68888888888889,0.458396398550927,27,2.31333333333333,0.908333333333333,1.2962962962963,1.66666666666667,0.740740740740741,2.77777777777778,0.0740740740740741,0.148148148148148,1.77777777777778,0.555555555555556,0.037037037037037,0,0,"Dúvida",-0.16,-0.1
"alisson",81845,"Alisson","284","mei",9.05,4.90454545454546,4.90454545454546,-0.343838543880881,22,4.75714285714286,5.1625,1.31818181818182,1.27272727272727,0.863636363636364,1.90909090909091,0.272727272727273,0.0454545454545455,2.36363636363636,0.454545454545455,0.181818181818182,0,0,"Provável",0.6,7.4
"joao-ricardo",81881,"João Ricardo","315","gol",5.73,4.15384615384615,3,-0.342519685883854,13,4.45,3.9,0,0,0,0.384615384615385,0,0,0.0769230769230769,0,0,1.69230769230769,0,"Provável",-0.54,1.5
"henrique-dourado",81905,"Henrique Dourado","275","ata",4.63,0.8,0.8,-0.400549437753059,4,0.666666666666667,1.2,0.5,0.75,0.5,0.25,0,0.25,0.25,0.25,0,0,0,"Nulo",-0.09,1
"igor-juliao",81951,"Igor Julião","266","lat",3.78,2.34,1.34,0.37230134850498,15,2.7,2.025,0.2,1.2,1.13333333333333,1.13333333333333,0,0,1.13333333333333,0.0666666666666667,0,0,0,"Provável",0.2,1.8
"chico",82407,"Chico","354","mei",3.5,1.77272727272727,1.77272727272727,-0.0608116177188082,11,1.9,1.66666666666667,0.363636363636364,2.09090909090909,1,0.909090909090909,0.0909090909090909,0,1.81818181818182,0.181818181818182,0,0,0,"Provável",-0.97,0.5
"cueva",82411,"Cueva","277","mei",5.15,0.38,0.38,0.256769387965383,5,0.95,0,0,1,1,2.4,0,0,0.8,0,0,0,0,"Nulo",-1.68,-3.1
"tadeu",82453,"Tadeu","290","gol",15.68,6.48888888888889,5.1,-1.24090778759145,36,5.53157894736842,7.55882352941176,0,0,0,0.5,0,0,0.222222222222222,0,0,2.63888888888889,0.0555555555555556,"Provável",1.3,2
"ze-rafael",82455,"Zé Rafael","275","mei",10.35,4.26521739130435,4.26521739130435,0.184591886673521,23,4.64166666666667,3.85454545454545,1.26086956521739,2.52173913043478,1.34782608695652,1.26086956521739,0.173913043478261,0.130434782608696,2.43478260869565,0.565217391304348,0.130434782608696,0,0,"Provável",-0.64,7.1
"gege",82474,"Gegê","314","mei",2.99,2.78181818181818,2.78181818181818,-0.417167048515603,11,2.36666666666667,2.9375,1.18181818181818,1.45454545454545,1.27272727272727,1.27272727272727,0,0,0.545454545454545,0.545454545454545,0.0909090909090909,0,0,"Nulo",-0.49,-1.5
"alan-costa",82613,"Alan Costa","341","zag",4.64,2.16923076923077,1.01538461538462,-0.811870811841348,26,1.43846153846154,2.9,0.384615384615385,1.15384615384615,1.11538461538462,1.30769230769231,0,0.115384615384615,0.230769230769231,0.307692307692308,0.0384615384615385,0,0,"Dúvida",0.01,0.5
"tinga",82628,"Tinga","356","lat",3.94,3.60909090909091,2.43636363636364,0.253076585573706,22,4.95,2.49166666666667,0.409090909090909,0.363636363636364,0.863636363636364,3.09090909090909,0.0909090909090909,0,0.318181818181818,0.227272727272727,0.181818181818182,0,0,"Nulo",0.38,7.4
"igor-fernandes",82635,"Igor Fernandes","314","lat",4.79,2.86296296296296,1.3962962962963,-0.0730650074730081,27,3.79090909090909,2.225,0.407407407407407,1.33333333333333,1.44444444444444,2,0,0.111111111111111,0.888888888888889,0.259259259259259,0,0,0,"Nulo",-0.24,1.8
"marcelo-hermes",82639,"Marcelo Hermes","290","lat",5.49,4.08333333333333,2.83333333333333,0.485723136249334,12,4.4,3.76666666666667,0.416666666666667,1.33333333333333,1.25,1.5,0.333333333333333,0,0.833333333333333,0.333333333333333,0,0,0,"Nulo",1.06,12.5
