"Rodada","ClubeID","AtletaID","Jogos","Pontos","PontosMedia","Preco","PrecoVariacao","FS","PE","A","FT","FD","FF","G","I","PP","RB","FC","GC","CA","CV","SG","DD","DP","GS"
14,267,61188,12,0,1.01,4.92,0,12,30,1,1,8,12,0,4,1,7,14,0,2,1,0,0,0,0
14,267,84893,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,267,37627,3,0,2.17,5.6,0,4,9,0,0,0,0,0,0,0,6,2,0,1,0,0,0,0,0
14,267,70933,6,1,2.18,5.77,1.09,5,15,0,1,1,1,0,0,0,7,4,1,2,0,2,0,0,0
14,267,50454,10,1.5,1.96,5.95,-0.12,8,30,1,0,1,2,0,0,0,21,17,0,5,0,0,0,0,0
14,267,88379,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,267,78652,8,12.7,0.6,6.24,3.38,8,11,1,0,3,2,1,2,0,1,10,0,2,1,0,0,0,0
14,267,78556,7,0,1.17,6.68,0,1,10,0,0,1,0,1,1,0,6,8,0,2,0,0,0,0,0
14,267,84679,6,0,1.42,6.97,-0.48,9,10,0,0,2,3,1,0,0,2,9,0,2,0,0,0,0,0
14,267,83189,10,-0.1,3.19,7.25,0.08,15,21,0,0,4,9,2,1,0,5,7,0,0,0,0,0,0,0
14,267,85211,7,0.4,0.9,7.74,-0.29,6,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0
14,267,38768,3,10,4.33,7.77,2.39,6,6,0,0,1,0,1,0,0,4,4,0,1,0,0,0,0,0
14,267,37613,6,5.4,0.57,7.94,0.97,13,14,1,0,3,0,0,0,0,3,8,0,4,0,0,0,0,0
14,267,37784,2,-1.1,-0.55,9.05,-0.7,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,267,60853,9,0,1.12,9.27,0,4,25,0,0,1,3,0,0,0,10,5,0,1,0,0,0,0,0
14,267,36856,6,2.61,2.18,9.72,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,267,82499,11,-2.3,3.01,10.11,-0.73,14,32,0,1,2,7,0,1,0,14,14,0,3,1,4,0,0,0
14,267,78077,14,-1.2,1.95,11.81,-0.41,20,44,1,0,1,1,0,2,0,8,10,0,2,0,4,0,0,0
14,267,80692,8,0,1.87,14.58,0,10,32,0,0,1,2,0,0,0,11,11,0,3,0,2,0,0,0
14,267,50533,13,0,2.56,14.65,-0.15,15,19,0,0,0,2,0,0,0,32,25,0,6,0,0,0,0,0
14,267,69249,4,0,4.47,18.51,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,6,0,4
14,267,37644,13,4.1,4.42,19.62,0.45,12,48,0,0,10,5,1,0,0,22,10,0,4,0,4,0,0,0
14,275,72290,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,275,85083,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,275,87810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,275,90300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,275,88866,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,275,91495,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,275,70951,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,275,89154,3,-0.8,-0.43,3.19,-0.44,2,5,0,0,1,1,0,1,0,0,4,0,0,0,0,0,0,0
14,275,83683,2,0,0.7,3.24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,275,89273,1,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,275,73085,2,0,-1,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14,275,37718,11,-1.6,0.94,3.88,-0.35,10,19,0,0,1,1,0,0,0,14,21,0,2,0,0,0,0,0
14,275,42232,4,1.4,-0.05,3.98,-0.07,0,2,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0
14,275,70106,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,275,70934,4,0,2.23,4.1,0,3,10,0,0,0,1,0,0,0,6,7,0,1,0,1,0,0,0
14,275,89156,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,275,63000,10,8.6,3.05,5.17,1.27,8,29,0,1,1,2,1,1,0,9,13,1,3,1,6,0,0,0
14,275,37984,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,275,73910,1,0,-1.3,6.17,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
14,275,71602,1,0,2.6,6.24,0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
14,275,50462,9,2.2,0.48,6.73,0.75,3,20,0,0,1,1,0,2,0,6,22,0,3,0,3,0,0,0
14,275,71549,8,0,2.53,6.97,0,11,18,3,0,6,3,0,0,0,5,11,0,3,0,0,0,0,0
14,275,84585,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,275,78968,8,8.9,4.57,8.16,-0.84,8,7,0,0,3,7,4,3,0,4,13,0,2,0,0,0,0,0
14,275,38187,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,275,69282,1,-1,-1,10.16,-2.84,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14,275,62104,9,5.3,2.17,10.49,0.74,10,23,3,0,4,5,0,0,0,5,11,0,2,0,0,0,0,0
14,275,87420,8,0,4.9,11.47,0,4,4,0,2,3,2,4,5,0,0,5,0,0,0,0,0,0,0
14,275,50362,13,5.5,3.47,11.93,1.22,12,30,0,0,3,2,1,3,0,16,30,0,5,0,7,0,0,0
14,275,62136,11,5.3,4.1,12.01,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,275,38530,6,0,0.98,13.47,0,4,14,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0
14,275,37673,6,0,2.8,13.56,0,8,11,1,0,5,6,1,4,0,2,7,0,2,0,0,0,0,0
14,275,38435,4,0,2.05,14.07,0,14,23,0,0,3,3,0,2,0,5,1,0,2,0,0,0,0,0
14,275,78605,14,7.5,3.87,14.24,0.39,18,27,1,0,4,4,1,0,0,30,27,0,2,0,0,0,0,0
14,275,68920,12,2.2,4.29,14.54,0.39,20,40,3,0,3,5,2,8,0,15,7,0,1,0,0,0,0,0
14,275,38140,14,8,5.6,15.77,-0.06,5,12,0,0,0,0,0,0,0,1,0,0,0,0,7,21,0,10
14,275,42145,13,8,6.82,15.92,-0.29,14,67,4,0,5,3,1,1,0,28,15,0,4,0,7,0,0,0
14,275,38957,13,4.1,5,18.35,0.83,20,54,2,0,7,9,5,5,0,10,13,0,0,0,0,0,0,0
14,275,72605,12,0,6.31,19.58,0,7,19,0,1,3,5,2,0,0,17,14,0,0,0,6,0,0,0
14,275,36612,12,0,6.38,26.43,0,16,18,2,0,4,5,1,0,0,15,4,0,0,0,5,0,0,0
14,276,71043,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,276,91260,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,276,77777,1,0,-1.4,1.22,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14,276,91972,2,0,-0.15,1.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,276,87486,3,0,4.17,2.5,0,3,3,1,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0
14,276,68932,1,0,3.4,2.51,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
14,276,78580,2,0,-0.55,2.52,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14,276,84554,6,0.5,3.1,2.66,-0.53,1,18,1,0,1,0,0,0,0,5,2,0,0,0,2,0,0,0
14,276,50408,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,276,92087,1,0,3.1,3.17,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
14,276,50324,12,3,1.32,3.44,0.07,2,22,1,0,3,1,0,0,0,19,27,0,3,0,0,0,0,0
14,276,85297,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,276,78850,9,0.5,2.37,4.13,-0.58,6,24,0,0,0,1,0,0,0,4,14,0,0,1,6,0,0,0
14,276,71507,4,-0.8,1.73,4.21,-0.63,0,7,0,0,0,0,0,1,0,5,4,0,1,0,1,0,0,0
14,276,88540,1,0,4.4,4.43,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
14,276,51175,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,276,86841,4,-0.8,2.48,5.72,-0.28,3,4,0,0,0,2,1,1,0,1,2,0,0,0,0,0,0,0
14,276,73800,7,3,1.82,5.76,0.85,7,19,1,1,0,1,0,1,0,6,8,0,0,0,0,0,0,0
14,276,85629,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,276,71123,13,3.4,2.79,7.14,0.28,19,38,2,0,3,4,0,4,0,21,15,0,2,0,0,0,0,0
14,276,42499,9,0,2.59,8.58,0,11,35,1,0,0,1,0,0,0,8,14,0,2,0,4,0,0,0
14,276,50347,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,276,38451,6,0,3.1,9.99,0,12,24,0,0,2,1,0,3,0,8,10,0,0,0,2,0,0,0
14,276,88269,10,-0.5,2.82,10.13,-1.25,14,15,1,0,3,4,2,5,0,2,4,0,0,0,0,0,0,0
14,276,63008,8,0.3,2.43,10.5,-0.09,4,23,0,0,1,1,0,0,0,8,8,0,1,0,3,0,0,0
14,276,73717,9,-0.13,3.25,12,-0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,276,50421,8,0,3.32,12.03,0,9,21,1,0,3,3,1,1,0,9,9,0,0,0,0,0,0,0
14,276,62977,12,-1.9,1.17,12.8,-0.7,23,44,1,0,3,8,0,4,0,13,18,0,2,1,0,0,0,0
14,276,49675,13,-2.4,4.75,13.33,-4.4,18,36,3,1,7,4,5,9,0,4,6,0,2,0,0,0,0,0
14,276,37919,11,-5.6,0.95,13.55,-1.16,11,17,1,1,4,7,2,10,0,3,21,0,4,1,0,0,0,0
14,276,37607,12,1.5,2.22,13.55,0.34,7,61,0,0,3,15,3,5,0,8,10,0,1,0,0,0,0,0
14,276,78946,9,0,3.79,14.79,0,5,24,0,0,1,3,1,0,0,6,5,0,0,0,4,0,0,0
14,276,38055,13,-1.6,5.3,24.63,0.01,0,14,0,0,0,0,2,0,0,0,0,0,1,0,6,16,1,13
14,277,78248,1,0,-6.6,0.79,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
14,277,85425,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,277,70018,3,-0.3,0.8,1.78,-0.37,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14,277,89637,9,2.1,1.37,1.8,-0.26,4,15,0,0,0,4,0,0,0,13,12,0,2,0,0,0,0,0
14,277,70986,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,277,72529,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,277,78839,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,277,92094,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,277,88002,1,0,1.7,2.03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,277,88224,3,0,3.3,2.36,0,1,6,0,0,0,1,0,0,0,5,2,0,1,0,1,0,0,0
14,277,88225,7,0,1.08,2.85,0,2,25,1,0,0,2,0,0,0,11,16,0,4,0,1,0,0,0
14,277,72382,1,0,1.8,3.29,0,1,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
14,277,68807,6,-0.2,0.42,3.29,-0.12,10,11,0,1,1,2,0,0,0,2,5,0,3,0,0,0,0,0
14,277,36591,1,0,5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,277,90566,7,0,0.03,3.93,0,4,13,1,0,3,2,0,0,0,1,8,0,0,1,0,0,0,0
14,277,87192,2,6,6.9,4.16,0.06,2,3,0,0,0,1,0,0,0,5,1,0,0,0,1,0,0,0
14,277,89342,4,0,0.8,4.32,0,4,3,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0
14,277,84896,10,0,1.96,4.47,0,8,20,0,0,1,1,0,0,0,22,23,0,3,0,0,0,0,0
14,277,86837,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,277,78235,2,0,3.7,5.01,0,2,2,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0
14,277,69040,9,0,1.22,5.95,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,2,8,0,10
14,277,73974,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,277,50417,2,0,1.65,6.5,0,1,1,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0
14,277,68954,6,-0.6,0.7,6.74,-0.43,3,8,0,0,0,2,0,2,0,6,1,0,0,1,0,0,0,0
14,277,68711,5,0,1.26,7.58,0,8,10,0,0,0,0,0,0,0,4,5,0,2,0,1,0,0,0
14,277,83257,11,4.1,2.36,8.13,-1.17,16,20,0,1,6,9,1,6,0,6,10,0,1,0,0,0,0,0
14,277,62974,12,-0.8,2.27,8.68,-0.98,6,33,0,1,0,1,1,0,0,12,11,0,4,0,3,0,0,0
14,277,62121,5,-2,-1.32,9.02,-1.66,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,10
14,277,50317,12,-1.2,2.5,9.53,-2.59,5,59,0,0,0,4,1,1,0,19,7,0,2,1,3,0,0,0
14,277,40990,2,1.52,4.79,10.2,-0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,277,37917,2,0,2.85,10.57,0,4,3,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0
14,277,80583,12,5.5,3.25,10.63,-0.13,25,63,3,0,2,2,1,0,0,17,12,0,2,0,0,0,0,0
14,277,38908,5,2.4,2.74,10.65,-1.18,4,7,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0
14,277,70046,13,1.7,3.63,13.14,-1.43,5,44,2,0,2,1,0,0,0,21,11,0,0,0,3,0,0,0
14,277,73896,12,1.4,2.73,16.1,0.08,18,26,0,0,7,12,2,3,0,11,16,0,2,1,0,0,0,0
14,277,38910,13,-1.4,4.33,16.93,-0.88,9,20,0,1,8,13,7,12,1,4,20,0,3,0,0,0,0,0
14,282,51779,2,0,-1.2,0.82,0,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
14,282,87291,2,0,-0.65,0.82,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
14,282,85418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,282,87229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,282,87393,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,282,89306,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,282,91156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,282,79042,1,0,0,1.58,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
14,282,77895,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,282,68979,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,282,84851,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,282,38061,2,0,0.65,3.54,0,0,2,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0
14,282,72871,4,1.4,0.67,3.55,0.08,1,7,0,0,0,1,0,1,0,3,2,0,0,0,0,0,0,0
14,282,84927,4,0,0.75,3.98,0,2,6,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0
14,282,78994,1,0,4.9,4.67,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14,282,61211,5,0,3.16,5.1,0,2,15,0,0,1,2,0,0,0,7,8,0,3,0,3,0,0,0
14,282,60784,12,-0.1,3.25,6.72,-0.69,16,31,1,0,1,5,0,0,0,21,6,0,1,0,0,0,0,0
14,282,79826,12,1,3.14,6.96,-1.2,6,37,2,0,2,6,0,1,0,10,20,0,1,0,5,0,0,0
14,282,37851,11,0,2.87,8.01,0,6,19,2,0,3,4,2,1,0,5,7,0,1,0,0,0,0,0
14,282,68938,13,6.9,3.9,8.46,-0.32,15,45,3,1,4,6,2,0,0,13,12,0,1,0,0,0,0,0
14,282,36790,6,0,1.8,9.19,0,6,0,1,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0
14,282,51318,9,5.3,2.03,9.74,0.68,8,29,0,0,0,2,0,0,0,18,10,0,2,0,0,0,0,0
14,282,85027,10,0,2.12,10.33,0.06,7,18,1,0,2,3,2,3,0,5,10,0,2,0,0,0,0,0
14,282,50294,4,-1.9,-1,11.41,-0.61,1,8,0,0,0,1,0,2,0,1,3,0,1,0,0,0,0,0
14,282,68929,12,-0.9,4.37,12.42,-1.58,8,45,1,0,4,11,6,6,0,6,12,0,2,0,0,0,0,0
14,282,68925,11,3.3,4.88,14.01,0.02,15,35,1,0,2,2,1,3,0,19,19,0,3,0,5,0,0,0
14,282,52950,13,1,2.74,14.59,-1.05,2,14,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,11
14,282,40025,13,3.19,4.36,15.19,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,282,63013,1,11,11,15.43,-0.57,1,8,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0
14,282,84263,12,2.4,4.53,17.94,-0.46,5,23,0,0,2,4,2,2,0,17,14,1,1,0,5,0,0,0
14,282,69240,6,0,4.5,18.6,0,5,18,0,2,3,3,2,1,0,4,9,0,0,0,0,0,0,0
14,282,73649,12,5.5,4.66,21.97,1.04,13,33,1,2,19,10,3,5,0,4,14,0,0,0,0,0,0,0
14,282,63219,7,0.2,6.4,24.89,-0.52,4,26,2,0,3,3,2,4,0,15,8,0,0,0,0,0,0,0
14,283,89924,3,0,-1.4,0.83,0,1,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
14,283,79048,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,283,82769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,283,87400,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,283,87401,2,0,-0.05,2.16,0,4,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
14,283,87213,7,0,1.01,2.48,0,12,25,0,0,0,1,0,0,0,7,10,0,2,0,1,0,0,0
14,283,82767,1,0,1.2,2.76,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,283,89190,1,0,-0.5,2.77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,283,83772,1,0,1.5,2.99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,283,63058,2,0,-0.05,3.57,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,283,37790,4,-1.5,1.57,3.72,-1.86,0,9,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
14,283,73721,6,6.4,1.92,3.92,0.94,10,16,0,1,1,1,1,0,0,3,6,0,2,0,0,0,0,0
14,283,73860,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,283,81905,5,0,0.64,4.28,0,4,4,0,1,1,2,0,3,0,0,4,0,0,0,0,0,0,0
14,283,82787,10,-0.5,0.67,4.33,-1.35,5,7,0,0,1,3,1,4,0,1,5,0,1,0,0,0,0,0
14,283,87391,6,0,2.33,4.36,0,7,8,0,0,3,3,0,2,0,9,9,0,1,0,0,0,0,0
14,283,79887,3,0,1.13,4.6,0,1,4,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0
14,283,51705,9,0,0.42,4.99,0,3,13,0,0,1,2,0,0,0,4,10,0,4,0,2,0,0,0
14,283,78407,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,283,68928,1,0,3.7,5.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
14,283,85040,7,0,1.78,5.65,-0.05,3,6,0,0,0,4,1,0,0,5,9,0,1,0,0,0,0,0
14,283,77967,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,283,37604,5,3.4,0.72,6.89,1.01,2,13,0,0,2,1,0,0,0,4,4,0,3,0,1,0,0,0
14,283,81845,4,0,2.07,7.2,0,3,6,1,0,2,2,0,1,0,1,2,0,0,0,0,0,0,0
14,283,49674,7,-0.4,1.47,7.65,-0.86,13,28,0,0,3,0,0,2,0,6,12,0,2,0,2,0,0,0
14,283,50382,12,1.5,2.57,7.93,0.28,8,31,0,1,1,6,2,0,0,15,20,0,2,0,0,0,0,0
14,283,69099,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,283,69014,13,3.4,3.22,8.89,-0.26,14,34,0,0,1,4,1,0,0,14,11,0,0,0,3,0,0,0
14,283,68952,4,3.5,4.15,9.73,0.54,15,11,0,0,5,5,1,1,0,2,6,0,2,0,0,0,0,0
14,283,38921,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,283,81150,11,0,1.94,10.74,0,3,26,0,0,1,0,0,0,0,13,13,0,2,0,3,0,0,0
14,283,50459,3,0,1,11.24,0,1,7,0,0,0,2,0,0,0,1,3,0,1,0,1,0,0,0
14,283,41327,13,2.65,3.31,11.41,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,283,60819,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,283,60788,9,0,4.11,12.1,0,13,30,2,0,2,10,1,3,0,10,6,0,0,0,0,0,0,0
14,283,37656,13,3.7,4,12.99,-0.05,3,2,0,0,0,0,0,0,0,0,0,0,1,0,3,20,0,11
14,283,54424,9,0,2.42,13.02,0,21,25,0,0,0,2,0,0,0,27,23,0,6,1,0,0,0,0
14,283,37694,9,7.8,4.68,13.23,1.11,12,26,0,1,2,5,1,1,0,22,8,0,3,0,0,0,0,0
14,283,87863,8,-1,3.46,15.9,-0.69,11,25,1,0,4,5,1,0,0,6,2,0,0,0,0,0,0,0
14,283,42116,11,2.4,3.85,16.2,-0.69,20,27,1,0,8,11,0,6,0,21,14,0,3,0,0,0,0,0
14,283,68953,9,0.5,2.86,19.78,0.1,14,21,1,0,5,5,2,2,0,5,12,0,3,0,0,0,0,0
14,284,71818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,284,83048,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,284,87008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,284,90331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,284,90332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,284,90531,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,284,89343,2,0,-0.35,1.69,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14,284,89227,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,284,89467,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,284,90304,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,284,90532,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,284,82567,1,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,284,82775,3,0,1.63,2.55,0,1,5,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0
14,284,82639,3,0.2,2.3,2.84,-0.69,3,8,0,0,0,0,0,0,0,4,4,0,1,0,1,0,0,0
14,284,90334,1,0,2.8,3.21,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
14,284,82653,3,-0.3,-0.2,3.32,-0.55,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14,284,87611,5,0,3.1,3.62,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,5
14,284,81223,5,0,1.34,3.81,0,3,8,0,0,0,1,0,0,0,2,1,1,0,0,2,0,0,0
14,284,90303,2,0,0.4,3.91,0,0,2,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
14,284,90302,13,-2.4,3.02,3.96,-2.15,14,23,1,1,6,8,3,8,0,5,11,0,2,0,0,0,0,0
14,284,71572,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,284,90420,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,284,68758,2,1.4,0.7,4.2,0.15,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,284,37792,5,0,2.28,4.32,0,1,7,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0
14,284,38196,13,0.1,1.05,4.58,-0.13,4,36,0,0,3,3,1,1,0,17,22,0,4,0,0,0,0,0
14,284,86757,3,0,1.37,4.83,0,1,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
14,284,82703,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,284,84530,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,284,80853,13,1.2,1.9,6.3,-0.32,10,24,0,0,0,2,0,3,0,15,15,0,3,0,3,0,0,0
14,284,83028,9,0,1.48,6.55,0.24,6,2,0,0,2,2,1,1,0,3,2,0,2,0,0,0,0,0
14,284,70116,6,0,0.4,6.76,0,3,3,0,0,0,0,0,0,0,4,6,0,1,0,0,0,0,0
14,284,42501,11,2.3,3.21,7.51,0.2,2,21,0,0,0,4,1,1,0,11,7,0,0,0,3,0,0,0
14,284,38738,10,-1.3,0.78,7.92,-0.43,11,58,1,0,4,9,1,0,0,2,10,0,1,0,0,0,0,0
14,284,78715,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,284,88479,12,2.7,2.72,9.46,-0.93,16,38,0,0,3,2,0,0,0,33,21,0,7,0,0,0,0,0
