atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.craque,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
André Luis,A. Luis,81005,MIR,2305,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,10,1.13,André Luis Silva de Aguiar,0.0,5,3.24,21,andre-luis,6,0.0,,2.0,,,,,6.0,,2.0,11.0,,1.0,,,,,,,,
Jair,Jair,81091,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,1,3.0,Jair Rodrigues Júnior,0.0,4,6.65,21,jair,6,0.0,,,,,,2.0,,,,,,,,,,,,,,
Mayke,Mayke,81150,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,3,2.33,Mayke Rocha de Oliveira,0.0,2,5.16,21,mayke,6,0.0,,1.0,,,,4.0,4.0,1.0,,4.0,,,,,,,,,,
Lingard,Lingard,81720,COR,264,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,11,1.92,Jesse Ellis Lingard,3.3,5,4.48,21,lingard,2,0.43,1.0,2.0,,,,8.0,12.0,3.0,4.0,6.0,,,,,1.0,,,,,
Alisson,Alisson,81845,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,8,0.96,Alisson Euler de Freitas Castro,0.0,4,3.52,21,alisson,6,0.0,1.0,3.0,,,,3.0,5.0,1.0,,5.0,,,,,,1.0,,,,
Willian Oliveira,W. Oliveira,81952,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,10,1.84,Willian Osmar de Oliveira Silva,0.0,4,4.62,21,willian-oliveira,6,0.0,,,,,,12.0,9.0,,2.0,3.0,,,,,,,,,,
Chico Kim,C. Kim,82407,MIR,2305,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,4,0.43,Francisco Hyun-Sol Kim,0.0,4,2.91,21,chico-kim,6,-0.48,,,,,,1.0,1.0,,,1.0,,,,,,,,,,
Zé Rafael,Z. Rafael,82455,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,5,4.28,José Rafael Vivian,0.0,4,8.07,21,ze-rafael,6,0.0,1.0,1.0,,,,4.0,5.0,,3.0,5.0,,1.0,,,,,,,,
Otávio,Otávio,82463,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,5,0.32,Otávio Henrique Passos Santos,0.0,4,2.51,21,otavio,6,0.0,,1.0,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,
Luiz Araújo,L. Araújo,82627,FLA,262,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,11,2.99,Luiz de Araújo Guimarães Neto,0.0,5,7.88,21,luiz-araujo,5,0.0,1.0,2.0,,,,11.0,6.0,2.0,3.0,5.0,,1.0,,,1.0,,,,,
Tinga,Tinga,82628,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,14,3.72,Guilherme de Jesus da Silva,4.7,2,6.25,21,tinga,7,-0.26,2.0,,,,,18.0,3.0,1.0,1.0,8.0,,,,,,,,,2.0,
Marcelo Rangel,M. Rangel,82730,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,20,4.15,Marcelo Rangel da Rosa,1.9,1,5.77,21,marcelo-rangel,7,-1.29,,2.0,,77.0,1.0,,,,,4.0,,,,34.0,,,,,2.0,
Lucas Ramon,L. Ramon,82775,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,14,5.6,Lucas Ramon Batista Silva,0.0,2,10.42,21,lucas-ramon,7,0.0,1.0,1.0,1.0,,,32.0,11.0,3.0,4.0,22.0,,,,,1.0,,,,3.0,
Rafael Thyere,R. Thyere,83048,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,3,-0.1,Rafael Thyere de Albuquerque Marques,0.0,3,2.75,21,rafael-thyere,6,0.0,,,,,,2.0,1.0,,,,,,1.0,,,,,,,
Ygor Vinhas,Y. Vinhas,83074,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Ygor Vinhas Oliveira Lima,0.0,1,3.0,21,ygor-vinhas,6,0.0,,,,,,,,,,,,,,,,,,,,
Gabriel,Gabriel,83257,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,12,4.79,Gabriel Barbosa Almeida,0.0,5,8.68,21,gabriel,7,0.0,2.0,4.0,1.0,,,4.0,6.0,,10.0,6.0,,5.0,,,8.0,,,,,
Patrick,Patrick,83433,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,18,4.07,Patrick Bezerra do Nascimento,8.7,4,6.32,21,patrick,6,0.49,,,,,,35.0,11.0,2.0,6.0,18.0,3.0,,,,1.0,1.0,,,,
Léo Pereira,L. Pereira,83528,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,16,4.24,Leonardo Pereira,1.0,3,8.91,21,leo-pereira,2,-1.05,,5.0,,,,9.0,14.0,2.0,7.0,9.0,,2.0,,,,,,,7.0,
Georgemy,Georgemy,84268,MIR,2305,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Georgemy Gonçalves,0.0,1,3.0,21,georgemy,6,0.0,,,,,,,,,,,,,,,,,,,,
Bruno Melo,B. Melo,84339,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,19,3.56,Bruno Ferreira Melo,0.8,2,5.54,21,bruno-melo,7,-0.64,1.0,1.0,1.0,,,15.0,9.0,,5.0,10.0,,1.0,,,2.0,,,,6.0,
Fernando Sobral,F. Sobral,84428,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,3,1.0,Fernando Pereira do Nascimento,0.0,4,4.34,21,fernando-sobral,6,0.0,,,,,,2.0,,,,,,,,,,,,,,
Lucas Romero,L. Romero,84558,CRU,283,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,14,4.61,Lucas Daniel Romero,3.0,4,8.57,21,lucas-romero,7,-1.3,3.0,3.0,,,,23.0,16.0,5.0,1.0,16.0,,1.0,,,,,,,,
Josué,Josué,84626,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,20,4.14,Josué Filipe Soares Pesqueira,4.2,4,6.23,21,josue,7,-0.21,8.0,2.0,1.0,,,10.0,20.0,6.0,7.0,30.0,1.0,1.0,,,,,,,,
Lucas Evangelista,L. Evangelista,84674,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,19,1.09,Lucas Evangelista Santana de Oliveira,0.0,4,3.94,21,lucas-evangelista,6,-0.1,1.0,,,,,6.0,5.0,,3.0,12.0,,,,,,,,,,
Jorginho,Jorginho,84735,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,14,4.26,Jorge Luiz Frello Filho,4.1,4,9.45,21,jorginho,7,-0.31,1.0,3.0,1.0,,,25.0,14.0,,1.0,21.0,,2.0,,,,,,,,
Varela,Varela,84816,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,15,4.59,Guillermo Varela Olivera,-0.3,2,7.77,21,varela,2,-0.52,2.0,3.0,,,,18.0,7.0,,2.0,9.0,,,,,1.0,,,1.0,6.0,
Luan Peres,L. Peres,84847,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,14,1.99,Luan Peres Petroni,0.0,3,4.07,21,luan-peres,6,0.0,,2.0,1.0,,,10.0,15.0,,1.0,13.0,,,,,,,,,3.0,
Memphis Depay,M. Depay,85048,COR,264,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,7,1.99,Memphis Depay,0.0,5,9.56,21,memphis-depay,6,0.0,,,,,,1.0,4.0,1.0,2.0,6.0,,1.0,,,2.0,,,,,
Danielzinho,Danielzinho,85403,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,18,2.76,Daniel de Oliveira Sertanejo,0.0,4,6.73,21,danielzinho,7,0.0,1.0,1.0,,,,14.0,14.0,1.0,4.0,31.0,,1.0,,,,,,1.0,,
João Paulo,J. Paulo,85425,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,2,0.15,João Paulo Silva Martins,0.0,1,5.2,21,joao-paulo,6,0.0,,1.0,,6.0,,,,,,1.0,,,,7.0,,,,,,
Alex Santana,A. Santana,85465,COR,264,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,1,0.8,Alex Paulo Menezes Santana,0.0,4,4.02,21,alex-santana,6,0.0,,,,,,,,,1.0,,,,,,,,,,,
Léo,Léo,85626,CAP,293,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,2,4.9,Leonardo Pinheiro da Conceição,0.0,3,6.77,21,leo,6,0.0,,,,,,4.0,4.0,,,,,,,,,,,,1.0,
Bolasie,Bolasie,86292,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,16,2.21,Yannick Bolasie,0.0,5,4.49,21,bolasie,7,0.0,1.0,3.0,,,,4.0,18.0,7.0,12.0,14.0,1.0,1.0,,,3.0,,1.0,1.0,,
Victor Luis,V. Luis,86410,MIR,2305,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,7,1.2,Victor Luis Chuab Zamblauskas,0.0,2,3.65,21,victor-luis,6,0.0,,2.0,,,,4.0,7.0,,2.0,2.0,,,,,1.0,1.0,,,1.0,
Keno,Keno,86485,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,6,0.65,Marcos da Silva França,0.5,5,3.28,21,keno,6,-0.17,,,,,,,2.0,1.0,1.0,5.0,,,,,,,,,,
Tchê Tchê,T. Tchê,86686,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,13,1.68,Danilo das Neves Pinheiro,0.0,4,3.87,21,tche-tche,2,0.0,,2.0,,,,7.0,9.0,1.0,3.0,9.0,,1.0,,,1.0,,,,,
Richard,Richard,86711,INT,285,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,Richard Cândido Coelho,0.0,4,4.0,21,richard,6,0.0,,,,,,,,,,,,,,,,,,,,
Everton,Everton,86757,FLA,262,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,9,1.42,Everton Sousa Soares,0.0,5,5.67,21,everton,6,0.0,,1.0,,,,4.0,6.0,1.0,8.0,4.0,,,,,,,,,,
José Welison,J. Welison,86859,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,17,2.65,José Welison da Silva - Zé,0.0,4,4.04,21,jose-welison,7,0.0,,3.0,,,,27.0,22.0,,10.0,12.0,,,,,,,,,,
Léo Jardim,L. Jardim,87008,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,19,2.7,Leonardo César Jardim,0.0,1,6.16,21,leo-jardim,7,0.0,,1.0,,58.0,,1.0,1.0,,,2.0,,,,30.0,,,,,1.0,
Pedro Henrique,P. Henrique,87225,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,12,3.33,Pedro Henrique Ribeiro Gonçalves,0.0,3,6.81,21,pedro-henrique,7,0.0,,3.0,,,,9.0,7.0,,2.0,10.0,,,,,1.0,,,,5.0,
Guilherme Arana,G. Arana,87228,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,14,3.25,Guilherme Antonio Arana Lopes,0.0,2,7.42,21,guilherme-arana,7,0.0,,2.0,,,,13.0,9.0,4.0,7.0,5.0,,1.0,,,1.0,,,,2.0,
Soteldo,Soteldo,87258,FLU,266,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,14,1.52,Yeferson Julio Soteldo Martínez,7.3,5,4.63,21,soteldo,6,0.92,,,,,,5.0,1.0,4.0,5.0,11.0,,,,,1.0,,,,,
Kannemann,Kannemann,87342,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,1,0.2,Walter Kannemann,0.0,3,4.64,21,kannemann,7,0.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,
Thaciano,Thaciano,87470,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,11,2.82,Thaciano Mickael da Silva,0.0,4,6.41,21,thaciano,6,0.0,,1.0,,,,6.0,2.0,1.0,4.0,7.0,,2.0,,,3.0,,,,,
Vitor Bueno,V. Bueno,87552,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,14,3.31,Vitor Frezarin Bueno,0.0,4,6.64,21,vitor-bueno,6,-0.33,2.0,,,,,3.0,10.0,6.0,5.0,9.0,1.0,2.0,,,,,,,,
Neto Moura,N. Moura,87742,MIR,2305,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,11,1.56,Antônio Francisco Moura Neto,0.0,4,3.31,21,neto-moura,6,0.0,,3.0,,,,9.0,10.0,2.0,6.0,5.0,,,,,,,,,,
Arrascaeta,Arrascaeta,87863,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,12,5.1,Giorgian Daniel de Arrascaeta Benedetti,1.8,4,14.16,21,arrascaeta,7,-0.35,1.0,1.0,,,,4.0,4.0,5.0,8.0,12.0,3.0,3.0,,,,,,1.0,,
Balbuena,Balbuena,87887,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,7,3.94,Fabián Cornelio Balbuena González,0.0,3,6.98,21,balbuena,6,0.0,,,,,,11.0,2.0,,1.0,2.0,,,,,1.0,,,,2.0,
Gustavo Scarpa,G. Scarpa,87999,CAM,282,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,10,3.09,Gustavo Henrique Furtado Scarpa,0.0,4,7.06,21,gustavo-scarpa,6,0.0,1.0,,,,,3.0,2.0,2.0,7.0,6.0,1.0,1.0,,,,,,,,
Luís Castro,L. Castro,88037,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,19,4.68,Luís Manuel Ribeiro de Castro,0.0,6,9.22,21,luis-castro,7,0.0,,,,,,,,,,,,,,,,,,,,5.0
Ivan,Ivan,88136,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1,10.2,Ivan Quaresma da Silva,0.0,1,7.58,21,ivan,6,0.0,,,,4.0,,,,,,,,,,,,,,,1.0,
Neto Pessoa,N. Pessoa,88293,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,9,3.49,Altemir Cordeiro Pessôa Neto,0.0,5,4.74,21,neto-pessoa,6,0.0,1.0,1.0,,,,3.0,5.0,2.0,5.0,2.0,,2.0,,,,,,1.0,,
Ayrton Lucas,A. Lucas,88393,FLA,262,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,10,4.8,Ayrton Lucas Dantas de Medeiros,0.0,2,9.09,21,ayrton-lucas,6,0.0,1.0,,,,,6.0,7.0,2.0,4.0,1.0,,,,,,,,,6.0,
Walace,Walace,88479,VIT,287,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,2,0.4,Walace Souza Silva,0.0,4,3.48,21,walace,7,-0.48,,,,,,,,,1.0,,,,,,,,,,,
Leonardo Jardim,L. Jardim,88963,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,17,6.98,José Leonardo Nunes Alves Sousa Jardim,3.2,6,12.81,21,leonardo-jardim,7,-0.45,,,,,,,,,,,,,,,,,,,,10.0
Gerson,Gerson,89256,CRU,283,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,19,4.37,Gerson Santos da Silva,6.3,4,9.04,21,gerson,2,0.2,2.0,3.0,,,,33.0,22.0,7.0,5.0,42.0,,,,,3.0,,,,,
João Pedro,J. Pedro,89273,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,5,0.72,João Pedro Maturano dos Santos,0.0,2,3.11,21,joao-pedro,6,0.0,,,,,,3.0,6.0,,,2.0,,,,,1.0,,,,,
Andreas Pereira,A. Pereira,89274,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,20,5.05,Andreas Hugo Hoelgebaum Pereira,6.6,4,12.81,21,andreas-pereira,7,0.52,9.0,3.0,,,,21.0,20.0,5.0,15.0,15.0,,1.0,,,,,,,,
William,William,89275,CRU,283,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,11,3.66,Willian de Asevedo Furtado,10.2,2,9.17,21,william,6,1.52,,1.0,1.0,,,16.0,10.0,4.0,2.0,4.0,,,,,1.0,,,,3.0,
Braithwaite,Braithwaite,89368,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,12,0.32,Martin Christensen Braithwaite,0.0,5,5.69,21,braithwaite,6,0.0,,,,,,1.0,6.0,1.0,1.0,5.0,,,,,3.0,,,,,
Igor Rabello,I. Rabello,89493,FLU,266,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,1,8.8,Igor Rabello da Costa,8.8,3,7.95,21,igor-rabello,7,2.95,,,,,,2.0,,,1.0,,,,,,,,,,1.0,
Thiago Maia,T. Maia,89637,INT,285,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,10,0.92,Thiago Maia Alencar,0.0,4,3.6,21,thiago-maia,5,0.0,,,,,,5.0,1.0,1.0,,2.0,,,,,1.0,,,,,
Lucho Acosta,L. Acosta,89837,FLU,266,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,16,5.32,Luciano Federico Acosta,4.7,4,10.97,21,lucho-acosta,7,0.51,4.0,4.0,,,,18.0,16.0,5.0,11.0,16.0,,3.0,,,,,,,,
Calleri,Calleri,89840,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,18,5.91,Jonathan Calleri,0.0,5,12.79,21,calleri,7,0.0,1.0,4.0,,,,13.0,27.0,6.0,17.0,38.0,,7.0,,,7.0,1.0,,,,
Dodi,Dodi,89883,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,6,0.13,Douglas Moreira Fagundes,0.0,4,3.04,21,dodi,6,0.0,,2.0,,,,2.0,5.0,,1.0,1.0,,,,,,,,,,
Mendoza,Mendoza,90031,CAP,293,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,19,4.45,John Stiven Mendoza Valencia,-0.3,5,7.66,21,mendoza,7,-0.23,,,,,,14.0,10.0,5.0,10.0,13.0,2.0,5.0,,,2.0,,,,,
Bruno Pacheco,B. Pacheco,90061,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,11,3.92,Bruno de Jesus Pacheco,0.0,2,6.02,21,bruno-pacheco,6,0.0,3.0,2.0,,,,18.0,7.0,,1.0,9.0,,,,,1.0,,,,,
Bruno Henrique,B. Henrique,90285,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,14,2.47,Bruno Henrique Pinto,6.5,5,6.09,21,bruno-henrique,2,0.53,3.0,2.0,,,,8.0,12.0,3.0,6.0,10.0,,,,,3.0,,,,,
Pedro Rocha,P. Rocha,90302,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,20,3.56,Pedro Rocha Neves,0.7,5,6.59,21,pedro-rocha,7,-0.71,1.0,1.0,1.0,,,6.0,19.0,9.0,17.0,23.0,,4.0,,,8.0,,,,,
David,David,90309,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,16,2.19,David Corrêa da Fonseca,0.0,5,4.17,21,david,6,0.0,1.0,,,,,4.0,10.0,4.0,5.0,6.0,,2.0,,,8.0,,,,,
Matheus Pereira,M. Pereira,90370,COR,264,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,13,1.04,Matheus Pereira da Silva,2.6,4,3.6,21,matheus-pereira,6,0.37,,1.0,,,,7.0,13.0,2.0,5.0,3.0,,,,,,,,,,
Caíque,Caíque,90588,VIT,287,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,16,2.56,Caique de Jesus Gonçalves,7.0,4,5.38,21,caique,6,0.44,,3.0,,,,25.0,17.0,1.0,1.0,21.0,,,,,,1.0,,,,
Chico da Costa,C. Costa,90608,CRU,283,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,7,1.24,Francisco da Costa Aragão,0.0,5,3.81,21,chico-da-costa,6,0.0,1.0,,,,,1.0,5.0,2.0,1.0,1.0,,,,,,,,,,
Matheuzinho,Matheuzinho,90703,VIT,287,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,17,3.33,Matheus Martins Fogaça de Paulo,2.9,4,5.9,21,matheuzinho,2,0.09,1.0,2.0,,,,8.0,6.0,12.0,9.0,26.0,,1.0,,,,,,1.0,,
Fabrício Bruno,F. Bruno,90768,CRU,283,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,20,2.29,Fabrício Bruno Soares de Faria,6.5,3,6.89,21,fabricio-bruno,7,0.72,,5.0,,,,16.0,9.0,4.0,4.0,5.0,,,,,,1.0,,,4.0,
Carlos Eduardo,C. Eduardo,90917,MIR,2305,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,12,3.06,Carlos Eduardo Ferreira de Souza,1.5,5,4.97,21,carlos-eduardo,6,-0.07,1.0,1.0,,,,9.0,9.0,1.0,7.0,13.0,,1.0,,,5.0,,,1.0,,
