ID,PartidaID,ClubeID,AtletaID,Periodo,Momento,Tipo
138385545,180109,265,68930,2tr,48,FC
137342045,180109,315,62119,1tr,38,ZG
137342047,180109,315,79193,1tr,45,CA
138385445,180109,315,79193,1tr,38,RB
138385399,180109,315,78968,1tr,11,ZD
138385514,180109,315,51193,2tr,26,PE
138385396,180109,315,78968,1tr,10,FC
138385395,180109,315,62009,1tr,9,RB
137342048,180109,315,62119,2tr,6,CV
138385390,180109,315,82525,1tr,7,PE
138385418,180109,315,79193,1tr,25,RB
138385456,180109,315,79193,1tr,44,RB
138385457,180109,315,80171,1tr,45,PE
138385450,180109,315,79887,1tr,38,UP
138385452,180109,315,78968,1tr,41,FR
138385453,180109,315,80171,1tr,43,PE
138385476,180109,315,62119,2tr,6,FC
138385411,180109,315,80171,1tr,22,ZB
138385474,180109,315,78968,2tr,5,RB
138385414,180109,315,68698,1tr,23,FC
138385459,180109,315,79193,1tr,45,FC
138385417,180109,315,79887,1tr,24,PE
138385432,180109,315,80171,1tr,30,FC
138385466,180109,315,68698,2tr,2,FC
138385436,180109,315,79887,1tr,33,ZD
138385517,180109,315,82525,2tr,27,FC
138385435,180109,315,62009,1tr,31,PE
138385461,180109,315,79887,1tr,46,PE
138385438,180109,315,79193,1tr,33,FC
138385486,180109,315,62009,2tr,12,ZD
138385473,180109,315,80171,2tr,5,PE
138385490,180109,315,82768,2tr,14,DD
138385379,180109,315,80171,1tr,2,FC
138385448,180109,315,62119,1tr,38,X4
138385493,180109,315,62009,2tr,14,FR
138385494,180109,315,82525,2tr,16,PE
138385497,180109,315,51193,2tr,17,FC
138385498,180109,315,51193,2tr,18,FR
138385471,180109,315,62009,2tr,4,FC
138385403,180109,315,68698,1tr,12,RB
138385383,180109,315,79193,1tr,3,RB
138385386,180109,315,79193,1tr,4,FC
138385387,180109,315,79887,1tr,5,ZF
138385388,180109,315,50361,1tr,5,RB
138385389,180109,315,82525,1tr,7,PE
138385539,180109,315,51293,2tr,43,FC
138385392,180109,315,78968,1tr,8,FC
138385443,180109,315,79887,1tr,37,RB
138385525,180109,315,82525,2tr,33,PE
138385441,180109,315,82525,1tr,36,RB
138385440,180109,315,62009,1tr,36,PE
138385447,180109,315,79193,1tr,38,FR
138385521,180109,315,82768,2tr,30,DD
138385508,180109,315,68698,2tr,23,RB
138385509,180109,315,51193,2tr,24,PE
138385425,180109,315,78407,1tr,28,FC
138385504,180109,315,80171,2tr,21,RB
138385505,180109,315,51193,2tr,22,PE
138385502,180109,315,79193,2tr,21,FR
138385462,180109,315,82525,2tr,0,PE
138385542,180109,315,68698,2tr,45,FR
138385420,180109,315,62009,1tr,26,FR
138385423,180109,315,79193,1tr,28,PE
138385404,180109,315,79193,1tr,13,FC
138385546,180109,315,50361,2tr,48,FR
138385402,180109,315,62009,1tr,11,PE
138385401,180109,315,62009,1tr,11,PE
138385442,180109,315,79193,1tr,36,ZF
138385429,180109,315,68698,1tr,30,PE
138385428,180109,315,68698,1tr,29,RB
138385377,180109,315,78968,1tr,1,ZF
138385426,180109,315,80171,1tr,29,ZB
138385524,180109,315,82525,2tr,33,RB
138385464,180109,315,78968,2tr,2,FR
138385519,180109,315,82768,2tr,28,FR
138385530,180109,315,50361,2tr,36,PE
138385489,180109,315,82768,2tr,13,DD
138385511,180109,315,80171,2tr,24,FC
138385537,180109,315,51193,2tr,42,PE
138385454,180109,315,50361,1tr,44,FC
138385484,180109,315,68698,2tr,12,PE
138385482,180109,315,79887,2tr,10,PE
138385481,180109,315,80171,2tr,9,FR
131361017,179929,282,69240,1tr,19,FR
130768289,179929,282,63013,2tr,23,CA
131361015,179929,282,63219,1tr,19,ZF
131360996,179929,282,63219,1tr,8,ZD
131360991,179929,282,38231,1tr,4,IM
131360990,179929,282,77895,1tr,3,PE
131360993,179929,282,63013,1tr,5,FC
131361010,179929,282,85027,1tr,13,FR
131361038,179929,282,85027,1tr,33,ZF
131361118,179929,282,38231,2tr,35,ZF
131361119,179929,282,68690,2tr,36,FR
131361110,179929,282,38231,2tr,22,IM
131361019,179929,282,63013,1tr,22,RB
131361014,179929,282,69240,1tr,18,PE
131361099,179929,282,63013,2tr,18,PE
131361098,179929,282,38231,2tr,17,PE
131361030,179929,282,51318,1tr,25,FC
131361013,179929,282,68925,1tr,15,ZF
131361095,179929,282,69240,2tr,16,ZF
131361092,179929,282,68925,2tr,15,PE
131361091,179929,282,84263,2tr,14,PE
131361012,179929,282,63219,1tr,14,ZF
131361052,179929,282,63013,1tr,38,PE
131361072,179929,282,69240,2tr,6,FC
131361114,179929,282,63219,2tr,25,PE
131361139,179929,282,84263,2tr,46,RB
131361067,179929,282,63219,2tr,4,FC
131361115,179929,282,63219,2tr,26,RB
131361035,179929,282,38231,1tr,32,PE
131361037,179929,282,73863,1tr,33,RB
131361111,179929,282,63013,2tr,23,FC
131361047,179929,282,63013,1tr,35,PE
131361041,179929,282,51318,1tr,34,PE
131361042,179929,282,77895,1tr,34,FC
131361000,179929,282,85027,1tr,8,RB
131361001,179929,282,68925,1tr,9,PE
131361002,179929,282,84263,1tr,9,PE
131361090,179929,282,69240,2tr,13,ZF
131361004,179929,282,38231,1tr,10,IM
131361140,179929,282,84263,2tr,46,PE
131361060,179929,282,85027,2tr,1,FR
131361142,179929,282,38231,2tr,46,PE
131361022,179929,282,68925,1tr,23,ZD
131361125,179929,282,84263,2tr,39,RB
131361124,179929,282,63013,2tr,38,PE
131361105,179929,282,63013,2tr,19,FC
131361121,179929,282,69240,2tr,37,PE
131361020,179929,282,73863,1tr,22,RB
131361028,179929,282,77895,1tr,25,FC
131361036,179929,282,63013,1tr,33,PE
131360988,179929,282,52950,1tr,2,DD
131360989,179929,282,63013,1tr,3,PE
131361066,179929,282,51318,2tr,3,PE
131361083,179929,282,77895,2tr,11,PE
131361032,179929,282,85027,1tr,30,ZF
131361085,179929,282,85027,2tr,12,FR
131361087,179929,282,63013,2tr,13,RB
131361089,179929,282,63013,2tr,13,FR
131361128,179929,282,84263,2tr,40,RB
131361102,179929,282,68925,2tr,19,FC
131361062,179929,282,69240,2tr,1,ZD
131361026,179929,282,51318,1tr,24,FR
131361065,179929,282,85027,2tr,3,FR
131361057,179929,282,85027,1tr,44,FC
131361021,179929,282,38231,1tr,23,ZB
131361081,179929,282,63013,2tr,10,FC
131361141,179929,282,63219,2tr,46,RB
131361101,179929,282,85027,2tr,18,FR
131361117,179929,282,68925,2tr,33,PE
131361133,179929,282,73863,2tr,43,RB
131361070,179929,282,73863,2tr,6,RB
131361144,179929,282,63013,2tr,46,PE
131361315,179929,282,63219,1tr,31,ZB
131361051,179929,282,63013,1tr,37,PE
131361050,179929,282,63013,1tr,36,PE
131361079,179929,282,73863,2tr,10,PE
131361143,179929,282,63219,2tr,46,RB
131361054,179929,282,69240,1tr,42,PE
131361075,179929,282,85027,2tr,8,ZD
131361146,179929,282,68690,2tr,47,ZF
131361132,179929,282,50294,2tr,43,PE
131361076,179929,282,69240,2tr,9,FC
131361134,179929,282,63013,2tr,43,PE
131361135,179929,282,68690,2tr,44,FC
131361058,179929,282,85027,1tr,46,ZF
130768288,179929,284,36612,2tr,13,CA
131360994,179929,284,78379,1tr,6,PE
131360997,179929,284,37770,1tr,8,DD
131361116,179929,284,82703,2tr,30,PE
131361034,179929,284,68920,1tr,32,PE
131361011,179929,284,78715,1tr,13,FC
131360992,179929,284,68920,1tr,5,FR
131361039,179929,284,70116,1tr,34,RB
131361053,179929,284,78715,1tr,40,PE
131361033,179929,284,51548,1tr,31,PE
131360999,179929,284,70116,1tr,8,RB
131360998,179929,284,78715,1tr,8,RB
131361018,179929,284,70116,1tr,21,PE
131361100,179929,284,62086,2tr,18,FC
131361031,179929,284,70116,1tr,26,PE
131361097,179929,284,80853,2tr,17,PE
131361096,179929,284,51548,2tr,17,RB
131361094,179929,284,78379,2tr,15,PE
131361093,179929,284,78715,2tr,15,PE
131361107,179929,284,68920,2tr,21,PE
131360983,179929,284,78715,1tr,0,PE
131361008,179929,284,80853,1tr,12,RB
131360995,179929,284,51548,1tr,7,PE
131361009,179929,284,80853,1tr,12,PE
131361106,179929,284,36612,2tr,21,PE
131361044,179929,284,70116,1tr,34,RB
131361045,179929,284,51548,1tr,34,PE
131361046,179929,284,37770,1tr,35,PE
131361040,179929,284,68920,1tr,34,FR
131361068,179929,284,36612,2tr,4,FR
131361043,179929,284,80853,1tr,34,PE
131361145,179929,284,78715,2tr,46,ZD
131361061,179929,284,51548,2tr,1,FC
131361064,179929,284,62086,2tr,3,FC
131361003,179929,284,62086,1tr,9,PE
131361016,179929,284,78715,1tr,19,FC
131361005,179929,284,42501,1tr,10,PE
131361006,179929,284,62086,1tr,11,PE
131361007,179929,284,80853,1tr,11,PE
131360986,179929,284,36612,1tr,1,PE
131361023,179929,284,68920,1tr,23,PE
131361103,179929,284,42501,2tr,19,FR
131360985,179929,284,78715,1tr,1,RB
131361123,179929,284,86759,2tr,38,RB
131361027,179929,284,70116,1tr,25,FR
131361024,179929,284,78715,1tr,24,RB
131361120,179929,284,80853,2tr,36,FC
131361109,179929,284,80853,2tr,22,RB
131361108,179929,284,62086,2tr,21,PE
131361069,179929,284,62086,2tr,6,PE
131361073,179929,284,78379,2tr,7,PE
131361129,179929,284,37770,2tr,41,PE
131361080,179929,284,68920,2tr,10,FR
131361082,179929,284,70116,2tr,11,ZD
131361084,179929,284,78379,2tr,12,PE
131361063,179929,284,78379,2tr,2,ZF
131361112,179929,284,68920,2tr,23,FR
131361074,179929,284,37770,2tr,7,PE
131361088,179929,284,36612,2tr,13,FC
131361104,179929,284,68920,2tr,19,FR
130768287,179929,284,78715,1tr,19,CA
131361059,179929,284,36612,2tr,0,RB
131361025,179929,284,70116,1tr,24,FC
131360987,179929,284,51548,1tr,2,ZD
131361127,179929,284,80853,2tr,40,RB
131361048,179929,284,62086,1tr,35,RB
131361056,179929,284,68920,1tr,44,FR
131361086,179929,284,82703,2tr,12,FC
131361049,179929,284,62086,1tr,35,PE
131361138,179929,284,37770,2tr,44,PE
131360984,179929,284,51548,1tr,0,PE
131361126,179929,284,36612,2tr,39,RB
131361113,179929,284,78715,2tr,23,PE
131361078,179929,284,42501,2tr,9,PE
131361055,179929,284,82703,1tr,44,RB
131361130,179929,284,86759,2tr,42,PE
131361131,179929,284,36612,2tr,42,PE
131361077,179929,284,78715,2tr,9,FR
131361029,179929,284,68920,1tr,25,FR
131361071,179929,284,36612,2tr,6,FR
131361136,179929,284,42501,2tr,44,FR
131361122,179929,284,62086,2tr,37,PE
131361137,179929,284,82703,2tr,44,PE
122677831,180075,285,62023,1tr,47,ZB
122677761,180075,285,68685,1tr,16,FR
122677760,180075,285,54424,1tr,16,RB
122677763,180075,285,68685,1tr,18,ZF
122677817,180075,285,68685,1tr,43,ZF
122677764,180075,285,54424,1tr,18,FR
122677815,180075,285,49674,1tr,41,PE
122677766,180075,285,49674,1tr,18,PE
122677769,180075,285,62129,1tr,20,PE
122677818,180075,285,62129,1tr,43,PE
122677899,180075,285,54424,2tr,41,FC
122677893,180075,285,38108,2tr,39,FR
122677892,180075,285,62023,2tr,39,PE
122677891,180075,285,62023,2tr,37,ZF
122677897,180075,285,38108,2tr,41,FR
122677895,180075,285,54424,2tr,41,FR
122677772,180075,285,62129,1tr,23,ZT
122677805,180075,285,38219,1tr,38,FR
122677770,180075,285,38219,1tr,21,ZF
122677807,180075,285,38219,1tr,39,PE
122677776,180075,285,38219,1tr,23,FC
122677801,180075,285,62023,1tr,36,PE
122677802,180075,285,36540,1tr,36,PE
122677778,180075,285,49674,1tr,24,FR
122677889,180075,285,54424,2tr,35,ZD
122677886,180075,285,49651,2tr,33,FR
122677887,180075,285,49674,2tr,35,FC
122677881,180075,285,49674,2tr,30,PE
122677883,180075,285,71892,2tr,30,FR
122677744,180075,285,71892,1tr,8,FR
122677742,180075,285,63172,1tr,7,PE
122677741,180075,285,62129,1tr,7,PE
122677749,180075,285,37655,1tr,10,ZF
122677748,180075,285,36540,1tr,10,ZD
122677871,180075,285,54424,2tr,24,FR
122677873,180075,285,62023,2tr,25,ZD
122677877,180075,285,36443,2tr,28,DD
122677876,180075,285,49651,2tr,27,PE
122677879,180075,285,38108,2tr,28,ZF
122677813,180075,285,37655,1tr,40,PE
122677812,180075,285,62023,1tr,40,FR
122677774,180075,285,62129,1tr,23,ZB
122677750,180075,285,54424,1tr,11,FC
122677753,180075,285,36443,1tr,11,PE
122677755,180075,285,38219,1tr,12,PE
122677757,180075,285,71892,1tr,16,RB
122677905,180075,285,38108,2tr,45,FR
122677907,180075,285,37655,2tr,45,PE
122677902,180075,285,62129,2tr,42,RB
122677863,180075,285,71892,2tr,18,RB
122677860,180075,285,37655,2tr,16,IM
122677866,180075,285,37655,2tr,20,PE
122677868,180075,285,49674,2tr,22,FC
122677729,180075,285,63172,1tr,2,PE
122677727,180075,285,38219,1tr,1,FR
122677914,180075,285,38074,2tr,48,FC
122677910,180075,285,38108,2tr,46,PE
122677857,180075,285,71892,2tr,15,PE
122677856,180075,285,71892,2tr,15,RB
122677855,180075,285,68685,2tr,12,RB
122677854,180075,285,68685,2tr,11,UP
122677852,180075,285,37655,2tr,11,X1
122677850,180075,285,71892,2tr,9,FR
122677859,180075,285,36540,2tr,16,RB
122677858,180075,285,71892,2tr,16,PE
122677738,180075,285,38219,1tr,7,FR
122677736,180075,285,54424,1tr,5,PE
122677737,180075,285,68685,1tr,6,FC
122677732,180075,285,71892,1tr,4,PE
122677733,180075,285,38219,1tr,4,FC
122677730,180075,285,37655,1tr,2,FR
122677843,180075,285,38219,2tr,5,FR
122677845,180075,285,68685,2tr,6,PE
122677846,180075,285,68685,2tr,6,PE
122677847,180075,285,63172,2tr,7,FC
122677826,180075,285,49674,1tr,45,PE
122677825,180075,285,62129,1tr,45,RB
122677820,180075,285,62129,1tr,44,FR
122678056,180075,285,37655,2tr,11,ZG
122677788,180075,285,36443,1tr,29,PE
122677783,180075,285,63172,1tr,25,FC
122677834,180075,285,54424,2tr,1,FC
122677781,180075,285,62023,1tr,24,PE
122677780,180075,285,36540,1tr,24,PE
122677787,180075,285,63172,1tr,27,PE
122677786,180075,285,71892,1tr,27,PE
122678058,180075,285,63172,2tr,10,CV
122678062,180075,285,38074,2tr,48,CA
122678061,180075,285,49674,2tr,40,CA
122678060,180075,285,38108,2tr,41,CA
122677799,180075,285,38219,1tr,36,PE
122677829,180075,285,54424,1tr,47,FC
122677794,180075,285,62129,1tr,33,FC
122677827,180075,285,62023,1tr,45,FR
122677797,180075,285,71892,1tr,35,FR
122677791,180075,285,71892,1tr,31,ZF
122677792,180075,285,54424,1tr,32,FC
122677821,180075,285,62023,1tr,44,PE
122677837,180075,285,54424,2tr,3,FC
122677785,180075,277,73635,1tr,26,ZD
122677832,180075,277,37718,2tr,0,RB
122677811,180075,277,37718,1tr,40,FC
122677762,180075,277,70221,1tr,16,FC
122677765,180075,277,80583,1tr,18,FC
122677816,180075,277,80583,1tr,42,RB
122677767,180075,277,70221,1tr,19,PE
122677814,180075,277,80583,1tr,40,PE
122677768,180075,277,83257,1tr,19,ZD
122677819,180075,277,37718,1tr,44,FC
122677898,180075,277,37718,2tr,41,FC
122677890,180075,277,68909,2tr,35,ZF
122677896,180075,277,68909,2tr,41,FC
122677894,180075,277,61106,2tr,39,FC
122677804,180075,277,73635,1tr,37,ZF
122677773,180075,277,77967,1tr,23,RB
122677806,180075,277,80583,1tr,38,FC
122677771,180075,277,73974,1tr,21,PE
122677800,180075,277,37718,1tr,36,PE
122677777,180075,277,50317,1tr,24,PE
122677803,180075,277,77967,1tr,37,PE
122677779,180075,277,68929,1tr,24,FC
122677808,180075,277,73635,1tr,39,PE
122677809,180075,277,61106,1tr,39,RB
122677888,180075,277,61106,2tr,35,FR
122677884,180075,277,80583,2tr,32,PE
122677885,180075,277,68953,2tr,33,FC
122677880,180075,277,68929,2tr,29,PE
122677882,180075,277,73635,2tr,30,FC
122677747,180075,277,37984,1tr,10,DD
122677746,180075,277,80583,1tr,9,PE
122677745,180075,277,80583,1tr,8,FC
122677743,180075,277,37718,1tr,7,PE
122677740,180075,277,73974,1tr,7,RB
122677870,180075,277,70221,2tr,24,ZF
122677872,180075,277,77967,2tr,24,FC
122677875,180075,277,80583,2tr,26,PE
122677874,180075,277,61106,2tr,25,PE
122677878,180075,277,80583,2tr,28,ZD
122677758,180075,277,37718,1tr,16,PE
122677759,180075,277,61106,1tr,16,RB
122677810,180075,277,68929,1tr,40,PE
122677751,180075,277,80583,1tr,11,FR
122677752,180075,277,70221,1tr,11,PE
122677754,180075,277,80583,1tr,12,PE
122677756,180075,277,77967,1tr,13,RB
122677909,180075,277,68953,2tr,46,ZB
122677908,180075,277,61106,2tr,45,RB
122677904,180075,277,80583,2tr,45,PE
122677906,180075,277,70221,2tr,45,FC
122677901,180075,277,61106,2tr,41,RB
122677900,180075,277,37718,2tr,41,FR
122677903,180075,277,70221,2tr,43,PE
122677862,180075,277,73635,2tr,17,IM
122677861,180075,277,68909,2tr,17,PE
122677867,180075,277,83257,2tr,21,PE
122677864,180075,277,80583,2tr,19,PE
122677865,180075,277,77967,2tr,20,PE
122677869,180075,277,61106,2tr,22,FR
122677728,180075,277,61106,1tr,1,FC
122677725,180075,277,37718,1tr,0,RB
122677724,180075,277,70221,1tr,0,PE
122677726,180075,277,37718,1tr,0,PE
122677912,180075,277,68909,2tr,47,PE
122677913,180075,277,80583,2tr,48,FR
122677911,180075,277,50317,2tr,47,IM
122677853,180075,277,37984,2tr,11,GS
122677851,180075,277,77967,2tr,9,FC
122677739,180075,277,80583,1tr,7,FC
122677734,180075,277,83257,1tr,4,FR
122677735,180075,277,70221,1tr,5,PE
122677731,180075,277,50317,1tr,2,FC
122677848,180075,277,73635,2tr,7,FR
122677849,180075,277,80583,2tr,8,PE
122677840,180075,277,50317,2tr,5,PE
122677841,180075,277,73635,2tr,5,PE
122677842,180075,277,73635,2tr,5,IM
122677844,180075,277,61106,2tr,5,FC
122677824,180075,277,73974,1tr,45,RB
122677790,180075,277,80583,1tr,30,PE
122677775,180075,277,80583,1tr,23,FR
122678057,180075,277,80583,1tr,38,CA
122677789,180075,277,80583,1tr,29,PE
122677839,180075,277,68929,2tr,4,ZD
122677838,180075,277,80583,2tr,3,FR
122677835,180075,277,80583,2tr,1,FR
122677782,180075,277,80583,1tr,25,FR
122677836,180075,277,50317,2tr,2,PE
122677830,180075,277,83257,1tr,47,FR
122677833,180075,277,70221,2tr,0,PE
122678059,180075,277,77967,2tr,25,CV
122677784,180075,277,73974,1tr,26,IM
122677798,180075,277,73974,1tr,35,FC
122677828,180075,277,77967,1tr,45,FC
122677795,180075,277,80583,1tr,33,FR
122677796,180075,277,77967,1tr,34,ZF
122677822,180075,277,80583,1tr,44,RB
122677823,180075,277,83257,1tr,44,PE
122677793,180075,277,73635,1tr,32,FR
107477610,179949,264,75295,1tr,8,FR
107477677,179949,264,38398,1tr,37,PE
107477638,179949,264,70944,1tr,21,ZF
107477613,179949,264,42500,1tr,11,PE
107477614,179949,264,75295,1tr,11,FC
107477673,179949,264,52190,1tr,35,PE
107477713,179949,264,70944,2tr,8,PE
107477714,179949,264,72376,2tr,8,RB
107477776,179949,264,38229,2tr,41,RB
107477631,179949,264,70944,1tr,19,FC
107477637,179949,264,78891,1tr,21,ZD
107477757,179949,264,78891,2tr,31,PE
107477635,179949,264,78891,1tr,20,FR
107477746,179949,264,38229,2tr,25,FR
107477590,179949,264,75295,1tr,1,FR
107477711,179949,264,75295,2tr,7,IM
107477715,179949,264,38229,2tr,9,PE
107477710,179949,264,78891,2tr,7,ZB
107477752,179949,264,77738,2tr,28,RB
107477667,179949,264,38398,1tr,32,ZB
107477700,179949,264,38315,2tr,3,RB
107477774,179949,264,42234,2tr,39,GS
107477650,179949,264,42500,1tr,25,FC
107477787,179949,264,68923,2tr,46,ZD
107477761,179949,264,70944,2tr,33,RB
107477778,179949,264,75295,2tr,42,ZF
107477782,179949,264,70944,2tr,44,PE
107477649,179949,264,75295,1tr,24,FC
107477621,179949,264,42500,1tr,14,PE
107477685,179949,264,78891,1tr,40,ZF
107477684,179949,264,70944,1tr,39,ZB
107477728,179949,264,38315,2tr,13,TC
107477729,179949,264,38315,2tr,13,X6
107477681,179949,264,70944,1tr,37,FR
107477633,179949,264,52190,1tr,20,RB
107477643,179949,264,70944,1tr,23,PE
107477642,179949,264,38398,1tr,23,PE
107477726,179949,264,75295,2tr,12,FR
107477720,179949,264,78891,2tr,10,FC
107477623,179949,264,70944,1tr,15,FR
107477760,179949,264,72376,2tr,32,PE
107477628,179949,264,38398,1tr,18,PE
107477748,179949,264,38229,2tr,25,PE
107477749,179949,264,77738,2tr,27,FR
107891364,179949,264,72376,2tr,15,ZD
107477703,179949,264,77738,2tr,3,FR
107477766,179949,264,70944,2tr,35,FC
107477662,179949,264,38398,1tr,30,FR
107485000,179949,264,38315,2tr,13,ZG
107477769,179949,264,38067,2tr,36,FR
107477740,179949,264,70944,2tr,18,PE
107477741,179949,264,42500,2tr,19,PE
107477597,179949,264,75295,1tr,4,PE
107477668,179949,264,42500,1tr,33,RB
107485006,179949,264,38315,2tr,29,CA
107477709,179949,264,38315,2tr,6,PE
107477591,179949,264,75295,1tr,1,ZB
107477721,179949,264,78891,2tr,10,RB
107477646,179949,264,68923,1tr,23,FR
107477679,179949,264,78891,1tr,37,PE
107477595,179949,264,38229,1tr,3,PE
107477759,179949,264,77738,2tr,32,PE
107477717,179949,264,77738,2tr,9,PE
107477756,179949,264,78891,2tr,31,RB
107477754,179949,264,72376,2tr,30,PE
107477608,179949,264,68923,1tr,8,FR
107477785,179949,264,80287,2tr,46,FR
107477701,179949,264,38315,2tr,3,PE
107477627,179949,264,75295,1tr,16,FR
107477592,179949,264,42500,1tr,2,PE
107477693,179949,264,42500,1tr,44,PE
107477694,179949,264,68923,1tr,44,RB
107477697,179949,264,75295,2tr,1,FC
107477605,179949,264,68923,1tr,6,PE
107477690,179949,264,42500,1tr,43,FC
107477739,179949,264,70944,2tr,18,PE
107477743,179949,264,38315,2tr,19,PE
107889295,179949,264,38315,2tr,9,ZD
107477733,179949,264,38229,2tr,15,PE
107477656,179949,264,75295,1tr,26,ZD
107477657,179949,264,42234,1tr,27,PE
107477604,179949,264,38315,1tr,5,FR
107477736,179949,264,38229,2tr,17,PE
107477660,179949,264,70944,1tr,28,FC
107477653,179949,264,38229,1tr,26,FR
107477611,179949,293,72023,1tr,9,ZF
107477612,179949,293,83266,1tr,10,PE
107477615,179949,293,72023,1tr,11,FR
107477616,179949,293,72023,1tr,12,PE
107477617,179949,293,72023,1tr,13,RB
107477618,179949,293,50292,1tr,13,PE
107477619,179949,293,83528,1tr,13,PE
107477753,179949,293,86264,2tr,29,RB
107477755,179949,293,82463,2tr,30,ZF
107477687,179949,293,69018,1tr,42,PE
107477686,179949,293,69018,1tr,41,PE
107477683,179949,293,72023,1tr,38,PE
107477682,179949,293,50292,1tr,37,FC
107477680,179949,293,86264,1tr,37,PE
107477724,179949,293,72023,2tr,11,PE
107477725,179949,293,72023,2tr,11,PE
107477727,179949,293,80281,2tr,12,FC
107477689,179949,293,83528,1tr,43,PE
107477723,179949,293,71778,2tr,11,PE
107477665,179949,293,83266,1tr,32,RB
107477664,179949,293,71631,1tr,31,PE
107477666,179949,293,50292,1tr,32,PE
107477661,179949,293,72023,1tr,29,ZF
107477751,179949,293,72023,2tr,28,PE
107477593,179949,293,83528,1tr,2,PE
107477669,179949,293,69018,1tr,34,ZF
107477747,179949,293,82463,2tr,25,FC
107477744,179949,293,87009,2tr,20,PE
107477594,179949,293,82463,1tr,3,PE
107477698,179949,293,71778,2tr,2,PE
107477699,179949,293,80281,2tr,2,RB
107477750,179949,293,80281,2tr,27,FC
107477691,179949,293,83528,1tr,43,PE
107477692,179949,293,50292,1tr,44,PE
107477695,179949,293,73446,2tr,0,PE
107477696,179949,293,69018,2tr,1,FR
107477676,179949,293,86264,1tr,37,RB
107477674,179949,293,86264,1tr,36,RB
107477675,179949,293,50292,1tr,37,PE
107477588,179949,293,86264,1tr,0,RB
107477589,179949,293,72023,1tr,1,FC
107477670,179949,293,83528,1tr,34,RB
107477671,179949,293,80281,1tr,34,RB
107477777,179949,293,82469,2tr,42,ZT
107477775,179949,293,72023,2tr,40,PD
107477773,179949,293,82469,2tr,39,X2
107477772,179949,293,82469,2tr,38,ZF
107477678,179949,293,50292,1tr,37,PE
107477770,179949,293,82469,2tr,36,FC
107477658,179949,293,71631,1tr,27,PE
107477762,179949,293,69018,2tr,33,RB
107477763,179949,293,86264,2tr,34,PE
107477764,179949,293,72023,2tr,35,ZF
107477765,179949,293,69018,2tr,35,RB
107477767,179949,293,69018,2tr,35,FR
107477768,179949,293,71778,2tr,36,PE
107485001,179949,293,82469,2tr,39,ZG
107485002,179949,293,86264,1tr,20,CA
107485003,179949,293,83266,1tr,24,CA
107485004,179949,293,72023,2tr,4,CA
107485005,179949,293,80281,2tr,27,CA
107485007,179949,293,82463,2tr,45,CA
107477600,179949,293,50292,1tr,4,RB
107477716,179949,293,69018,2tr,9,PE
107477712,179949,293,72023,2tr,8,ZD
107477719,179949,293,86264,2tr,10,FR
107477718,179949,293,86264,2tr,10,RB
107477672,179949,293,80281,1tr,34,PE
107477722,179949,293,80281,2tr,11,IM
107477779,179949,293,86264,2tr,43,PE
107477648,179949,293,80281,1tr,24,FR
107477641,179949,293,82463,1tr,22,PE
107477640,179949,293,71778,1tr,22,PE
107477647,179949,293,83266,1tr,24,FC
107477645,179949,293,50292,1tr,23,RB
107477644,179949,293,73446,1tr,23,PE
107477706,179949,293,80281,2tr,5,RB
107477707,179949,293,71778,2tr,6,PE
107477704,179949,293,72023,2tr,4,FC
107477705,179949,293,82463,2tr,4,PE
107477702,179949,293,71778,2tr,3,PE
107477620,179949,293,69018,1tr,13,PE
107477622,179949,293,71631,1tr,14,PE
107477625,179949,293,73446,1tr,16,ZD
107477624,179949,293,82463,1tr,15,FC
107477708,179949,293,72023,2tr,6,RB
107477626,179949,293,80281,1tr,16,FC
107477771,179949,293,82463,2tr,36,PE
107477790,179949,293,83528,2tr,47,PE
107477758,179949,293,83528,2tr,31,PE
107477659,179949,293,71778,1tr,28,FR
107477654,179949,293,82463,1tr,26,FC
107477655,179949,293,71631,1tr,26,DD
107477688,179949,293,69018,1tr,42,RB
107477651,179949,293,83266,1tr,25,FR
107477652,179949,293,82463,1tr,25,PE
107477629,179949,293,73446,1tr,18,IM
107477639,179949,293,72023,1tr,22,PE
107477632,179949,293,71778,1tr,19,FR
107477630,179949,293,71778,1tr,19,RB
107477636,179949,293,71631,1tr,20,DD
107477634,179949,293,86264,1tr,20,FC
107477598,179949,293,50292,1tr,4,PE
107477663,179949,293,69018,1tr,30,FC
107477788,179949,293,69018,2tr,47,RB
107477789,179949,293,82469,2tr,47,PE
107477786,179949,293,83528,2tr,46,FC
107477784,179949,293,86264,2tr,45,PE
107477783,179949,293,80281,2tr,44,PE
107477780,179949,293,69018,2tr,43,RB
107477781,179949,293,71631,2tr,43,PE
107477742,179949,293,71778,2tr,19,PE
107477609,179949,293,80281,1tr,8,FC
107477607,179949,293,71778,1tr,8,FC
107477606,179949,293,73446,1tr,7,PE
107477603,179949,293,86264,1tr,5,FC
107477602,179949,293,83266,1tr,4,PE
107477601,179949,293,50292,1tr,4,PE
107477596,179949,293,83528,1tr,3,PE
107477745,179949,293,69018,2tr,20,RB
107477738,179949,293,72023,2tr,18,PE
107477732,179949,293,80281,2tr,15,PE
107477731,179949,293,71631,2tr,14,PE
107477730,179949,293,71631,2tr,13,GS
107477737,179949,293,86264,2tr,17,IM
107477735,179949,293,73446,2tr,16,ZD
107477734,179949,293,86264,2tr,16,PE
